timestamp,gpu_index,gpu_uuid,gpu_utilization,memory_utilization,memory_used_mb,power_w,temperature_c,sm_clock_mhz,memory_clock_mhz,pcie_tx_mb,pcie_rx_mb,error
1787227853.4647121,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,0,0,480.0,73.922,32,765,2619,0.604,0.446,
1787227854.4650042,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,0,0,480.0,73.842,32,765,2619,0.557,0.527,
1787227855.4649904,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,0,0,483.25,71.911,31,345,2619,1.5,0.5,
1787227856.4650104,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,0,0,483.25,71.047,31,345,2619,1.514,0.557,
1787227857.465009,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,0,0,483.25,71.034,31,345,2619,1.461,0.586,
1787227858.4650156,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,0,0,483.25,71.017,31,345,2619,1.465,0.587,
1787227859.4653993,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,0,0,483.25,70.976,31,345,2619,2.201,3.23,
1787227860.4650126,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,0,0,483.25,70.923,31,345,2619,1.493,0.499,
1787227861.4649987,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,0,0,483.25,70.899,31,345,2619,1.478,0.543,
1787227862.465088,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,0,0,483.25,70.949,31,345,2619,1.514,0.556,
1787227863.4652689,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,0,0,483.25,70.874,31,345,2619,1.509,0.58,
1787227864.465024,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,1,0,4294.812,109.636,32,1980,2619,1.933,19.148,
1787227865.465026,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,65,46,14276.812,242.894,35,1980,2619,20.531,97.302,
1787227866.4663284,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,56,35,14282.812,292.092,36,1980,2619,27.607,145.874,
1787227867.464978,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,0,0,14282.812,160.859,33,1980,2619,15.935,71.649,
