timestamp,gpu_index,gpu_uuid,gpu_utilization,memory_utilization,memory_used_mb,power_w,temperature_c,sm_clock_mhz,memory_clock_mhz,pcie_tx_mb,pcie_rx_mb,error
1787227429.8425345,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,0,0,483.312,106.935,36,570,2619,1.484,0.588,
1787227430.8429708,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,0,0,483.312,72.864,36,360,2619,1.482,0.533,
1787227431.8427403,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,0,0,483.312,72.243,36,345,2619,1.465,0.53,
1787227432.8428087,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,0,0,483.312,72.156,35,345,2619,1.469,0.525,
1787227433.8427129,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,0,0,483.312,72.098,35,345,2619,1.463,0.572,
1787227434.8426785,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,0,0,483.312,72.011,35,345,2619,1.484,0.551,
1787227435.8427281,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,0,0,483.312,72.019,35,345,2619,1.472,0.521,
1787227436.8427186,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,0,0,483.312,72.056,35,345,2619,1.479,0.554,
1787227437.8426876,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,0,0,483.312,71.944,35,345,2619,1.529,0.551,
1787227438.8426893,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,0,0,483.312,71.961,35,345,2619,1.498,0.553,
1787227439.8426962,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,0,0,502.688,74.429,35,1980,2619,13.493,186.379,
1787227440.8426843,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,1,0,3582.875,121.352,36,1980,2619,3.564,16.804,
1787227441.8426855,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,44,29,14298.875,199.924,38,1980,2619,24.435,112.412,
1787227442.842765,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,48,30,14314.875,244.132,39,1980,2619,8.946,133.027,
1787227443.842815,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,52,34,14314.875,258.207,39,1980,2619,19.405,97.184,
1787227444.8427393,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,0,0,14314.875,171.208,37,1980,2619,1.338,0.439,
