timestamp,pid,process_name,command_line,cpu_percent,memory_mb,read_bytes,write_bytes
1787227237.5865524,10365,python,/root/hap/venv/bin/python -m workloads.ordinary_training --seed 109 --episode-id 110 --outdir /root/hap/data/raw/episodes/110/work --model meta-llama/Llama-3.2-1B-Instruct --batch-size 4 --steps 50 --lr 0.0005,0.0,7.512,0,0
1787227238.5866776,10365,python,/root/hap/venv/bin/python -m workloads.ordinary_training --seed 109 --episode-id 110 --outdir /root/hap/data/raw/episodes/110/work --model meta-llama/Llama-3.2-1B-Instruct --batch-size 4 --steps 50 --lr 0.0005,0.0,464.027,0,4096
1787227239.5866773,10365,python,/root/hap/venv/bin/python -m workloads.ordinary_training --seed 109 --episode-id 110 --outdir /root/hap/data/raw/episodes/110/work --model meta-llama/Llama-3.2-1B-Instruct --batch-size 4 --steps 50 --lr 0.0005,0.0,584.285,0,8192
1787227240.5866964,10365,python,/root/hap/venv/bin/python -m workloads.ordinary_training --seed 109 --episode-id 110 --outdir /root/hap/data/raw/episodes/110/work --model meta-llama/Llama-3.2-1B-Instruct --batch-size 4 --steps 50 --lr 0.0005,0.0,598.039,0,8192
1787227241.586674,10365,python,/root/hap/venv/bin/python -m workloads.ordinary_training --seed 109 --episode-id 110 --outdir /root/hap/data/raw/episodes/110/work --model meta-llama/Llama-3.2-1B-Instruct --batch-size 4 --steps 50 --lr 0.0005,0.0,598.039,0,8192
1787227242.586785,10365,python,/root/hap/venv/bin/python -m workloads.ordinary_training --seed 109 --episode-id 110 --outdir /root/hap/data/raw/episodes/110/work --model meta-llama/Llama-3.2-1B-Instruct --batch-size 4 --steps 50 --lr 0.0005,0.0,629.625,0,8192
1787227243.586672,10365,python,/root/hap/venv/bin/python -m workloads.ordinary_training --seed 109 --episode-id 110 --outdir /root/hap/data/raw/episodes/110/work --model meta-llama/Llama-3.2-1B-Instruct --batch-size 4 --steps 50 --lr 0.0005,0.0,673.406,0,16384
1787227244.5866864,10365,python,/root/hap/venv/bin/python -m workloads.ordinary_training --seed 109 --episode-id 110 --outdir /root/hap/data/raw/episodes/110/work --model meta-llama/Llama-3.2-1B-Instruct --batch-size 4 --steps 50 --lr 0.0005,0.0,793.73,0,16384
1787227245.586682,10365,python,/root/hap/venv/bin/python -m workloads.ordinary_training --seed 109 --episode-id 110 --outdir /root/hap/data/raw/episodes/110/work --model meta-llama/Llama-3.2-1B-Instruct --batch-size 4 --steps 50 --lr 0.0005,0.0,868.848,0,16384
1787227246.5866897,10365,python,/root/hap/venv/bin/python -m workloads.ordinary_training --seed 109 --episode-id 110 --outdir /root/hap/data/raw/episodes/110/work --model meta-llama/Llama-3.2-1B-Instruct --batch-size 4 --steps 50 --lr 0.0005,0.0,1054.371,0,16384
1787227247.5867455,10365,python,/root/hap/venv/bin/python -m workloads.ordinary_training --seed 109 --episode-id 110 --outdir /root/hap/data/raw/episodes/110/work --model meta-llama/Llama-3.2-1B-Instruct --batch-size 4 --steps 50 --lr 0.0005,0.0,1373.152,0,16384
1787227248.5867884,10365,python,/root/hap/venv/bin/python -m workloads.ordinary_training --seed 109 --episode-id 110 --outdir /root/hap/data/raw/episodes/110/work --model meta-llama/Llama-3.2-1B-Instruct --batch-size 4 --steps 50 --lr 0.0005,0.0,1591.906,0,16384
1787227249.5867615,10365,python,/root/hap/venv/bin/python -m workloads.ordinary_training --seed 109 --episode-id 110 --outdir /root/hap/data/raw/episodes/110/work --model meta-llama/Llama-3.2-1B-Instruct --batch-size 4 --steps 50 --lr 0.0005,0.0,1591.906,0,16384
