timestamp,pid,process_name,command_line,cpu_percent,memory_mb,read_bytes,write_bytes
1787227003.1304471,7315,python,python /root/hap/workloads/ordinary_inference.py --seed 104 --episode-id 105 --outdir /root/hap/data/raw/episodes/105/work/project/runs/run_105/artifacts --model meta-llama/Llama-3.2-1B-Instruct --num-prompts 80 --passes 2 --max-new-tokens 24,0.0,7.512,0,0
1787227004.130589,7315,python,python /root/hap/workloads/ordinary_inference.py --seed 104 --episode-id 105 --outdir /root/hap/data/raw/episodes/105/work/project/runs/run_105/artifacts --model meta-llama/Llama-3.2-1B-Instruct --num-prompts 80 --passes 2 --max-new-tokens 24,0.0,469.066,0,4096
1787227005.1305852,7315,python,python /root/hap/workloads/ordinary_inference.py --seed 104 --episode-id 105 --outdir /root/hap/data/raw/episodes/105/work/project/runs/run_105/artifacts --model meta-llama/Llama-3.2-1B-Instruct --num-prompts 80 --passes 2 --max-new-tokens 24,0.0,580.414,0,8192
1787227006.1306436,7315,python,python /root/hap/workloads/ordinary_inference.py --seed 104 --episode-id 105 --outdir /root/hap/data/raw/episodes/105/work/project/runs/run_105/artifacts --model meta-llama/Llama-3.2-1B-Instruct --num-prompts 80 --passes 2 --max-new-tokens 24,0.0,597.977,0,8192
1787227007.1306252,7315,python,python /root/hap/workloads/ordinary_inference.py --seed 104 --episode-id 105 --outdir /root/hap/data/raw/episodes/105/work/project/runs/run_105/artifacts --model meta-llama/Llama-3.2-1B-Instruct --num-prompts 80 --passes 2 --max-new-tokens 24,0.0,599.227,0,8192
1787227008.1306646,7315,python,python /root/hap/workloads/ordinary_inference.py --seed 104 --episode-id 105 --outdir /root/hap/data/raw/episodes/105/work/project/runs/run_105/artifacts --model meta-llama/Llama-3.2-1B-Instruct --num-prompts 80 --passes 2 --max-new-tokens 24,0.0,623.125,0,8192
1787227009.1306367,7315,python,python /root/hap/workloads/ordinary_inference.py --seed 104 --episode-id 105 --outdir /root/hap/data/raw/episodes/105/work/project/runs/run_105/artifacts --model meta-llama/Llama-3.2-1B-Instruct --num-prompts 80 --passes 2 --max-new-tokens 24,0.0,733.23,0,16384
1787227010.1305885,7315,python,python /root/hap/workloads/ordinary_inference.py --seed 104 --episode-id 105 --outdir /root/hap/data/raw/episodes/105/work/project/runs/run_105/artifacts --model meta-llama/Llama-3.2-1B-Instruct --num-prompts 80 --passes 2 --max-new-tokens 24,0.0,804.754,0,16384
1787227011.13058,7315,python,python /root/hap/workloads/ordinary_inference.py --seed 104 --episode-id 105 --outdir /root/hap/data/raw/episodes/105/work/project/runs/run_105/artifacts --model meta-llama/Llama-3.2-1B-Instruct --num-prompts 80 --passes 2 --max-new-tokens 24,0.0,878.617,0,16384
1787227012.1305985,7315,python,python /root/hap/workloads/ordinary_inference.py --seed 104 --episode-id 105 --outdir /root/hap/data/raw/episodes/105/work/project/runs/run_105/artifacts --model meta-llama/Llama-3.2-1B-Instruct --num-prompts 80 --passes 2 --max-new-tokens 24,0.0,1046.391,0,16384
1787227013.1307633,7315,python,python /root/hap/workloads/ordinary_inference.py --seed 104 --episode-id 105 --outdir /root/hap/data/raw/episodes/105/work/project/runs/run_105/artifacts --model meta-llama/Llama-3.2-1B-Instruct --num-prompts 80 --passes 2 --max-new-tokens 24,0.0,2460.953,0,20480
1787227014.1306489,7315,python,python /root/hap/workloads/ordinary_inference.py --seed 104 --episode-id 105 --outdir /root/hap/data/raw/episodes/105/work/project/runs/run_105/artifacts --model meta-llama/Llama-3.2-1B-Instruct --num-prompts 80 --passes 2 --max-new-tokens 24,0.0,1842.18,0,24576
1787227015.130593,7315,python,python /root/hap/workloads/ordinary_inference.py --seed 104 --episode-id 105 --outdir /root/hap/data/raw/episodes/105/work/project/runs/run_105/artifacts --model meta-llama/Llama-3.2-1B-Instruct --num-prompts 80 --passes 2 --max-new-tokens 24,0.0,1844.68,0,24576
1787227016.130607,7315,python,python /root/hap/workloads/ordinary_inference.py --seed 104 --episode-id 105 --outdir /root/hap/data/raw/episodes/105/work/project/runs/run_105/artifacts --model meta-llama/Llama-3.2-1B-Instruct --num-prompts 80 --passes 2 --max-new-tokens 24,0.0,1844.68,0,24576
1787227017.130616,7315,python,python /root/hap/workloads/ordinary_inference.py --seed 104 --episode-id 105 --outdir /root/hap/data/raw/episodes/105/work/project/runs/run_105/artifacts --model meta-llama/Llama-3.2-1B-Instruct --num-prompts 80 --passes 2 --max-new-tokens 24,0.0,1844.68,0,24576
1787227018.1306274,7315,python,python /root/hap/workloads/ordinary_inference.py --seed 104 --episode-id 105 --outdir /root/hap/data/raw/episodes/105/work/project/runs/run_105/artifacts --model meta-llama/Llama-3.2-1B-Instruct --num-prompts 80 --passes 2 --max-new-tokens 24,0.0,1845.93,0,24576
1787227019.1306355,7315,python,python /root/hap/workloads/ordinary_inference.py --seed 104 --episode-id 105 --outdir /root/hap/data/raw/episodes/105/work/project/runs/run_105/artifacts --model meta-llama/Llama-3.2-1B-Instruct --num-prompts 80 --passes 2 --max-new-tokens 24,0.0,1845.93,0,24576
1787227020.1307838,7315,python,python /root/hap/workloads/ordinary_inference.py --seed 104 --episode-id 105 --outdir /root/hap/data/raw/episodes/105/work/project/runs/run_105/artifacts --model meta-llama/Llama-3.2-1B-Instruct --num-prompts 80 --passes 2 --max-new-tokens 24,0.0,1853.43,0,24576
1787227021.130643,7315,python,python /root/hap/workloads/ordinary_inference.py --seed 104 --episode-id 105 --outdir /root/hap/data/raw/episodes/105/work/project/runs/run_105/artifacts --model meta-llama/Llama-3.2-1B-Instruct --num-prompts 80 --passes 2 --max-new-tokens 24,0.0,1854.68,0,24576
1787227022.1306634,7315,python,python /root/hap/workloads/ordinary_inference.py --seed 104 --episode-id 105 --outdir /root/hap/data/raw/episodes/105/work/project/runs/run_105/artifacts --model meta-llama/Llama-3.2-1B-Instruct --num-prompts 80 --passes 2 --max-new-tokens 24,0.0,1854.68,0,24576
1787227023.13067,7315,python,python /root/hap/workloads/ordinary_inference.py --seed 104 --episode-id 105 --outdir /root/hap/data/raw/episodes/105/work/project/runs/run_105/artifacts --model meta-llama/Llama-3.2-1B-Instruct --num-prompts 80 --passes 2 --max-new-tokens 24,0.0,1854.68,0,24576
1787227024.130665,7315,python,python /root/hap/workloads/ordinary_inference.py --seed 104 --episode-id 105 --outdir /root/hap/data/raw/episodes/105/work/project/runs/run_105/artifacts --model meta-llama/Llama-3.2-1B-Instruct --num-prompts 80 --passes 2 --max-new-tokens 24,0.0,1855.93,0,24576
1787227025.130712,7315,python,python /root/hap/workloads/ordinary_inference.py --seed 104 --episode-id 105 --outdir /root/hap/data/raw/episodes/105/work/project/runs/run_105/artifacts --model meta-llama/Llama-3.2-1B-Instruct --num-prompts 80 --passes 2 --max-new-tokens 24,0.0,1855.93,0,24576
1787227026.1306636,7315,python,python /root/hap/workloads/ordinary_inference.py --seed 104 --episode-id 105 --outdir /root/hap/data/raw/episodes/105/work/project/runs/run_105/artifacts --model meta-llama/Llama-3.2-1B-Instruct --num-prompts 80 --passes 2 --max-new-tokens 24,0.0,1855.93,0,24576
1787227027.1306038,7315,python,python /root/hap/workloads/ordinary_inference.py --seed 104 --episode-id 105 --outdir /root/hap/data/raw/episodes/105/work/project/runs/run_105/artifacts --model meta-llama/Llama-3.2-1B-Instruct --num-prompts 80 --passes 2 --max-new-tokens 24,0.0,1855.93,0,24576
1787227028.1306133,7315,python,python /root/hap/workloads/ordinary_inference.py --seed 104 --episode-id 105 --outdir /root/hap/data/raw/episodes/105/work/project/runs/run_105/artifacts --model meta-llama/Llama-3.2-1B-Instruct --num-prompts 80 --passes 2 --max-new-tokens 24,0.0,1855.93,0,24576
1787227029.1306586,7315,python,python /root/hap/workloads/ordinary_inference.py --seed 104 --episode-id 105 --outdir /root/hap/data/raw/episodes/105/work/project/runs/run_105/artifacts --model meta-llama/Llama-3.2-1B-Instruct --num-prompts 80 --passes 2 --max-new-tokens 24,0.0,1855.93,0,24576
1787227030.1306367,7315,python,python /root/hap/workloads/ordinary_inference.py --seed 104 --episode-id 105 --outdir /root/hap/data/raw/episodes/105/work/project/runs/run_105/artifacts --model meta-llama/Llama-3.2-1B-Instruct --num-prompts 80 --passes 2 --max-new-tokens 24,0.0,1855.93,0,24576
1787227031.1306016,7315,python,python /root/hap/workloads/ordinary_inference.py --seed 104 --episode-id 105 --outdir /root/hap/data/raw/episodes/105/work/project/runs/run_105/artifacts --model meta-llama/Llama-3.2-1B-Instruct --num-prompts 80 --passes 2 --max-new-tokens 24,0.0,1855.93,0,28672
1787227032.130583,7315,python,python /root/hap/workloads/ordinary_inference.py --seed 104 --episode-id 105 --outdir /root/hap/data/raw/episodes/105/work/project/runs/run_105/artifacts --model meta-llama/Llama-3.2-1B-Instruct --num-prompts 80 --passes 2 --max-new-tokens 24,0.0,1855.93,0,28672
1787227033.1306229,7315,python,python /root/hap/workloads/ordinary_inference.py --seed 104 --episode-id 105 --outdir /root/hap/data/raw/episodes/105/work/project/runs/run_105/artifacts --model meta-llama/Llama-3.2-1B-Instruct --num-prompts 80 --passes 2 --max-new-tokens 24,0.0,1855.93,0,28672
1787227034.1306355,7315,python,python /root/hap/workloads/ordinary_inference.py --seed 104 --episode-id 105 --outdir /root/hap/data/raw/episodes/105/work/project/runs/run_105/artifacts --model meta-llama/Llama-3.2-1B-Instruct --num-prompts 80 --passes 2 --max-new-tokens 24,0.0,1855.93,0,28672
1787227035.1306722,7315,python,python /root/hap/workloads/ordinary_inference.py --seed 104 --episode-id 105 --outdir /root/hap/data/raw/episodes/105/work/project/runs/run_105/artifacts --model meta-llama/Llama-3.2-1B-Instruct --num-prompts 80 --passes 2 --max-new-tokens 24,0.0,1855.93,0,28672
1787227036.1306121,7315,python,python /root/hap/workloads/ordinary_inference.py --seed 104 --episode-id 105 --outdir /root/hap/data/raw/episodes/105/work/project/runs/run_105/artifacts --model meta-llama/Llama-3.2-1B-Instruct --num-prompts 80 --passes 2 --max-new-tokens 24,0.0,1855.93,0,28672
1787227037.1307242,7315,python,python /root/hap/workloads/ordinary_inference.py --seed 104 --episode-id 105 --outdir /root/hap/data/raw/episodes/105/work/project/runs/run_105/artifacts --model meta-llama/Llama-3.2-1B-Instruct --num-prompts 80 --passes 2 --max-new-tokens 24,0.0,1855.93,0,28672
