timestamp,pid,process_name,command_line,cpu_percent,memory_mb,read_bytes,write_bytes
1787226944.0785,6732,python,/root/hap/venv/bin/python -m workloads.ordinary_training --seed 103 --episode-id 104 --outdir /root/hap/data/raw/episodes/104/work/project/runs/run_104/artifacts --model meta-llama/Llama-3.2-1B-Instruct --batch-size 16 --steps 50 --lr 0.002,0.0,7.508,0,0
1787226945.0786545,6732,python,/root/hap/venv/bin/python -m workloads.ordinary_training --seed 103 --episode-id 104 --outdir /root/hap/data/raw/episodes/104/work/project/runs/run_104/artifacts --model meta-llama/Llama-3.2-1B-Instruct --batch-size 16 --steps 50 --lr 0.002,0.0,467.828,0,4096
1787226946.078713,6732,python,/root/hap/venv/bin/python -m workloads.ordinary_training --seed 103 --episode-id 104 --outdir /root/hap/data/raw/episodes/104/work/project/runs/run_104/artifacts --model meta-llama/Llama-3.2-1B-Instruct --batch-size 16 --steps 50 --lr 0.002,0.0,583.055,0,12288
1787226947.078684,6732,python,/root/hap/venv/bin/python -m workloads.ordinary_training --seed 103 --episode-id 104 --outdir /root/hap/data/raw/episodes/104/work/project/runs/run_104/artifacts --model meta-llama/Llama-3.2-1B-Instruct --batch-size 16 --steps 50 --lr 0.002,0.0,598.059,0,12288
1787226948.0787182,6732,python,/root/hap/venv/bin/python -m workloads.ordinary_training --seed 103 --episode-id 104 --outdir /root/hap/data/raw/episodes/104/work/project/runs/run_104/artifacts --model meta-llama/Llama-3.2-1B-Instruct --batch-size 16 --steps 50 --lr 0.002,0.0,598.059,0,12288
1787226949.0787365,6732,python,/root/hap/venv/bin/python -m workloads.ordinary_training --seed 103 --episode-id 104 --outdir /root/hap/data/raw/episodes/104/work/project/runs/run_104/artifacts --model meta-llama/Llama-3.2-1B-Instruct --batch-size 16 --steps 50 --lr 0.002,0.0,628.664,0,12288
1787226950.078666,6732,python,/root/hap/venv/bin/python -m workloads.ordinary_training --seed 103 --episode-id 104 --outdir /root/hap/data/raw/episodes/104/work/project/runs/run_104/artifacts --model meta-llama/Llama-3.2-1B-Instruct --batch-size 16 --steps 50 --lr 0.002,0.0,722.523,0,20480
1787226951.0787764,6732,python,/root/hap/venv/bin/python -m workloads.ordinary_training --seed 103 --episode-id 104 --outdir /root/hap/data/raw/episodes/104/work/project/runs/run_104/artifacts --model meta-llama/Llama-3.2-1B-Instruct --batch-size 16 --steps 50 --lr 0.002,0.0,781.48,0,20480
1787226952.078666,6732,python,/root/hap/venv/bin/python -m workloads.ordinary_training --seed 103 --episode-id 104 --outdir /root/hap/data/raw/episodes/104/work/project/runs/run_104/artifacts --model meta-llama/Llama-3.2-1B-Instruct --batch-size 16 --steps 50 --lr 0.002,0.0,824.105,0,20480
1787226953.0786731,6732,python,/root/hap/venv/bin/python -m workloads.ordinary_training --seed 103 --episode-id 104 --outdir /root/hap/data/raw/episodes/104/work/project/runs/run_104/artifacts --model meta-llama/Llama-3.2-1B-Instruct --batch-size 16 --steps 50 --lr 0.002,0.0,1051.195,0,20480
