timestamp,gpu_index,gpu_uuid,gpu_utilization,memory_utilization,memory_used_mb,power_w,temperature_c,sm_clock_mhz,memory_clock_mhz,pcie_tx_mb,pcie_rx_mb,error
1787227188.2715497,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,0,0,483.25,81.018,36,585,2619,0.507,0.562,
1787227189.2717166,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,0,0,483.25,72.786,36,375,2619,0.611,0.586,
1787227190.2717056,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,0,0,483.25,72.062,36,345,2619,0.608,4.063,
1787227191.2717109,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,0,0,483.25,72.004,36,345,2619,0.613,0.509,
1787227192.2717135,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,0,0,483.25,71.991,36,345,2619,0.608,0.582,
1787227193.2717273,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,0,0,483.25,71.927,35,345,2619,0.634,0.579,
1787227194.271715,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,0,0,483.25,72.015,35,345,2619,0.65,0.587,
1787227195.2717454,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,0,0,483.25,71.998,35,345,2619,0.541,0.565,
1787227196.271736,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,0,0,483.25,71.921,35,345,2619,0.634,0.58,
1787227197.2717593,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,0,0,483.25,71.873,35,345,2619,0.6,0.58,
1787227198.2717087,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,0,0,483.25,72.019,35,345,2619,0.62,0.582,
1787227199.2717395,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,0,0,483.25,72.079,35,345,2619,1.523,7.565,
1787227200.2717273,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,0,0,483.25,71.998,35,345,2619,0.586,0.588,
1787227201.2717185,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,0,0,483.25,72.066,35,345,2619,0.51,0.574,
1787227202.2717562,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,0,0,483.25,71.973,35,345,2619,1.931,0.521,
1787227203.2717392,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,0,0,483.25,72.045,35,345,2619,1.495,0.585,
1787227204.2717626,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,0,0,483.312,71.91,35,345,2619,0.627,0.853,
1787227205.27176,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,0,0,1010.875,91.18,36,1980,2619,0.478,0.772,
1787227206.271724,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,0,0,483.312,123.271,36,1980,2619,1.783,0.661,
1787227207.2717247,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,0,0,483.312,124.725,36,1980,2619,1.312,0.438,
1787227208.2717159,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,0,0,483.312,124.759,36,1980,2619,2.874,2.114,
1787227209.2717075,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,0,0,483.312,84.209,35,345,2619,6.398,0.637,
1787227210.271721,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,0,0,483.312,71.983,35,345,2619,1.484,0.589,
1787227211.2717743,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,0,0,483.312,71.968,35,345,2619,1.468,0.525,
1787227212.2717729,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,0,0,483.312,71.947,35,345,2619,1.46,0.533,
1787227213.2717617,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,0,0,483.312,71.849,35,345,2619,1.366,0.48,
1787227214.2717323,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,0,0,483.312,71.911,35,345,2619,1.456,0.603,
1787227215.2717004,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,0,0,483.312,71.851,35,345,2619,1.521,0.582,
1787227216.2717066,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,0,0,483.312,71.773,34,345,2619,1.466,0.581,
1787227217.271952,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,0,0,483.312,71.816,34,345,2619,1.462,0.535,
1787227218.2717497,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,0,0,483.312,71.693,34,345,2619,1.359,0.506,
1787227219.271753,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,0,0,483.312,71.761,34,345,2619,1.456,0.561,
1787227220.2717195,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,0,0,483.312,71.801,34,345,2619,1.46,0.565,
1787227221.271788,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,0,0,483.312,71.74,34,345,2619,1.485,0.526,
1787227222.2717993,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,0,0,483.312,71.714,34,345,2619,1.468,0.548,
1787227223.2717211,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,0,0,483.312,71.646,34,345,2619,1.505,0.572,
1787227224.271716,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,0,0,483.312,71.678,34,345,2619,1.501,0.562,
1787227225.2718031,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,0,0,483.312,71.661,34,345,2619,1.488,0.572,
1787227226.2717638,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,0,0,483.312,71.606,34,345,2619,1.493,0.521,
1787227227.2717855,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,13,0,4112.875,106.521,35,1980,2619,135.093,0.421,
1787227228.2717676,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,35,7,4338.875,128.077,36,1980,2619,16.889,185.612,
1787227229.2717776,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,35,7,4338.875,143.762,36,1980,2619,24.746,149.955,
1787227230.271778,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,40,7,5914.438,144.4,36,1980,2619,229.632,2778.122,
1787227231.271719,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,73,9,17418.438,148.557,36,1980,2619,52.637,291.457,
1787227232.271786,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,90,33,19204.438,286.081,39,1980,2619,156.709,278.094,
1787227233.2718244,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,97,38,19204.438,315.696,40,1980,2619,53.574,264.76,
1787227234.2718344,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,98,39,19204.438,343.606,41,1980,2619,81.073,357.71,
1787227235.2717402,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,32,6,19204.438,245.675,38,1980,2619,28.29,200.563,
1787227236.3154867,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,36,7,4360.875,148.314,37,1980,2619,23.122,194.527,
1787227237.2716923,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,37,7,4360.875,148.635,37,1980,2619,29.775,193.738,
1787227238.2717552,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,31,6,4360.875,144.697,37,1980,2619,29.674,207.229,
1787227239.2716987,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,38,7,4360.875,150.345,37,1980,2619,28.887,194.059,
1787227240.2717059,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,36,7,4360.875,151.542,37,1980,2619,28.83,194.468,
1787227241.27171,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,38,8,4360.875,149.447,37,1980,2619,29.319,181.916,
1787227242.2717674,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,31,6,4360.875,147.61,37,1980,2619,29.368,168.179,
1787227243.2717397,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,35,7,4360.875,150.154,37,1980,2619,27.681,172.092,
1787227244.271734,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,20,4,4360.875,145.397,37,1980,2619,24.463,166.28,
1787227245.271758,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,35,7,4360.875,146.277,37,1980,2619,27.195,190.308,
1787227246.271764,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,34,7,4360.875,150.389,37,1980,2619,28.858,202.774,
1787227247.271758,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,36,7,4360.875,150.192,37,1980,2619,29.083,197.244,
1787227248.2717545,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,35,7,4360.875,149.169,37,1980,2619,30.647,197.072,
1787227249.2717683,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,38,7,4362.875,151.324,38,1980,2619,17.978,188.771,
1787227250.271768,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,33,6,4382.875,153.129,38,1980,2619,29.976,194.078,
1787227251.2717152,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,37,7,4382.875,152.826,38,1980,2619,25.825,178.024,
1787227252.2717469,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,37,7,4382.875,150.015,38,1980,2619,29.191,192.146,
1787227253.2717519,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,38,7,4382.875,151.216,38,1980,2619,28.601,204.383,
1787227254.2717776,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,37,7,4382.875,152.489,38,1980,2619,30.017,202.408,
1787227255.2717052,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,37,7,4382.875,152.001,38,1980,2619,29.992,195.54,
1787227256.2717454,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,35,7,4382.875,151.583,38,1980,2619,30.354,196.325,
1787227257.271751,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,37,7,4382.875,151.835,38,1980,2619,27.32,195.138,
1787227258.2717507,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,36,7,4382.875,149.889,38,1980,2619,28.529,181.342,
1787227259.271762,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,27,5,4382.875,148.206,38,1980,2619,30.57,204.048,
1787227260.2717505,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,34,7,4382.875,150.252,38,1980,2619,29.269,189.41,
1787227261.2717617,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,32,6,4382.875,150.699,38,1980,2619,25.303,134.146,
1787227262.271773,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,31,6,4382.875,147.486,38,1980,2619,25.74,152.555,
1787227263.271728,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,36,7,4382.875,148.314,38,1980,2619,28.299,200.451,
1787227264.2717977,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,36,7,4382.875,150.081,38,1980,2619,27.753,174.407,
1787227265.2719731,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,36,7,4382.875,149.899,38,1980,2619,28.451,188.781,
1787227266.271765,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,36,7,4382.875,153.251,38,1980,2619,27.055,193.844,
1787227267.2717712,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,38,7,4382.875,150.348,38,1980,2619,27.877,204.744,
1787227268.271773,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,33,6,4382.875,148.396,38,1980,2619,27.58,149.735,
1787227269.271759,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,37,7,4382.875,149.913,38,1980,2619,26.923,135.021,
1787227270.2717118,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,37,7,4382.875,150.221,38,1980,2619,26.909,193.908,
1787227271.271705,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,37,7,4382.875,151.225,38,1980,2619,27.762,198.093,
1787227272.2717211,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,37,7,4382.875,150.226,38,1980,2619,27.616,196.018,
1787227273.2717054,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,37,7,4382.875,151.884,38,1980,2619,27.726,164.707,
1787227274.2717037,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,37,7,4382.875,151.619,39,1980,2619,28.854,205.658,
1787227275.2717671,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,36,7,4382.875,152.388,39,1980,2619,27.714,199.491,
1787227276.271698,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,35,7,4382.875,152.092,39,1980,2619,28.373,199.971,
1787227277.2717109,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,38,7,4382.875,151.836,39,1980,2619,29.056,193.408,
1787227278.2717197,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,34,7,4382.875,150.25,39,1980,2619,23.869,171.113,
1787227279.271774,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,36,7,4382.875,151.182,39,1980,2619,26.71,191.34,
1787227280.2717307,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,37,7,4382.875,152.693,39,1980,2619,27.184,197.672,
1787227281.2717173,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,38,8,4382.875,154.547,39,1980,2619,24.753,174.586,
1787227282.2717826,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,37,7,4384.875,153.658,39,1980,2619,29.034,202.643,
1787227283.2717075,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,38,7,4384.875,154.701,39,1980,2619,28.463,204.451,
1787227284.2717025,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,36,7,4384.875,153.979,39,1980,2619,29.164,203.357,
1787227285.2717178,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,35,7,4384.875,149.409,39,1980,2619,27.294,140.992,
1787227286.2717097,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,37,7,4384.875,151.168,39,1980,2619,28.734,185.659,
1787227287.2717226,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,36,7,4384.875,153.008,39,1980,2619,29.976,200.903,
1787227288.2717004,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,38,8,4384.875,152.149,39,1980,2619,29.187,203.565,
1787227289.2717068,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,43,8,6076.438,152.677,39,1980,2619,247.631,2392.514,
1787227290.2717094,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,62,9,16920.438,153.006,39,1980,2619,27.827,336.463,
1787227291.2717018,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,93,39,18172.438,286.746,42,1980,2619,122.966,335.333,
1787227292.2717028,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,93,33,18300.438,292.388,42,1980,2619,94.468,340.507,
1787227293.2717059,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,99,47,18300.438,309.972,43,1980,2619,143.208,280.21,
1787227294.2716978,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,69,29,18300.438,294.426,41,1980,2619,27.716,194.682,
1787227295.2717464,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,33,6,4384.875,152.984,40,1980,2619,31.391,195.232,
1787227296.2716982,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,37,7,4384.875,149.38,40,1980,2619,28.987,204.364,
1787227297.3146691,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,37,7,4384.875,149.104,39,1980,2619,25.386,193.73,
1787227298.2717345,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,38,8,4384.875,149.849,39,1980,2619,28.104,184.268,
1787227299.2716885,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,38,7,4384.875,152.954,39,1980,2619,28.475,206.935,
1787227300.271723,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,38,7,4384.875,152.592,39,1980,2619,28.9,198.397,
1787227301.2717052,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,38,7,4384.875,152.858,39,1980,2619,26.607,196.448,
1787227302.2716944,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,37,7,4384.875,149.893,39,1980,2619,29.1,200.853,
1787227303.2716947,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,32,6,4384.875,151.524,39,1980,2619,0.516,0.967,
1787227304.2716951,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,37,7,4384.875,149.326,39,1980,2619,29.252,197.249,
1787227305.271703,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,37,7,4384.875,151.308,39,1980,2619,23.228,183.546,
1787227306.2717545,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,35,7,4384.875,149.536,39,1980,2619,26.91,189.345,
1787227307.2717443,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,46,7,7268.438,152.65,39,1980,2619,24.123,208.812,
1787227308.2717483,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,98,45,18206.438,214.77,42,1980,2619,52.254,330.248,
1787227309.2717502,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,95,34,18208.438,300.598,42,1980,2619,79.801,316.13,
1787227310.271738,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,47,16,18208.438,301.66,41,1980,2619,26.329,188.302,
1787227311.2718163,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,37,7,4384.875,153.771,40,1980,2619,24.421,175.415,
1787227312.2717547,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,36,7,4384.875,147.989,39,1980,2619,24.185,198.398,
1787227313.2718027,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,12,2,4384.875,147.322,39,1980,2619,28.694,195.533,
1787227314.2717745,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,32,6,4384.875,151.232,39,1980,2619,26.393,181.008,
1787227315.2717538,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,33,6,4384.875,152.2,39,1980,2619,25.751,175.296,
1787227316.2717626,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,33,6,4384.875,151.45,39,1980,2619,22.563,166.119,
1787227317.2717671,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,32,6,4384.875,148.824,39,1980,2619,25.937,172.661,
1787227318.2717314,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,32,6,4384.875,147.662,39,1980,2619,24.961,180.237,
1787227319.2716892,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,31,6,4384.875,149.847,39,1980,2619,1.22,161.308,
1787227320.2716978,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,28,6,4384.875,145.586,39,1980,2619,23.901,166.694,
1787227321.2717257,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,33,6,4384.875,149.377,39,1980,2619,21.762,142.753,
1787227322.2717083,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,33,7,4384.875,150.106,39,1980,2619,22.967,166.019,
1787227323.271766,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,34,7,4384.875,147.806,39,1980,2619,25.551,172.525,
1787227324.2717052,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,34,7,4384.875,149.137,39,1980,2619,25.029,177.621,
1787227325.2717016,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,33,6,4384.875,149.693,39,1980,2619,26.091,182.644,
1787227326.2717624,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,28,6,4384.875,148.869,39,1980,2619,25.16,176.597,
1787227327.27176,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,32,6,4384.875,147.152,39,1980,2619,25.893,172.005,
1787227328.2717133,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,0,0,4384.875,133.778,38,1980,2619,0.488,0.841,
