timestamp,gpu_index,gpu_uuid,gpu_utilization,memory_utilization,memory_used_mb,power_w,temperature_c,sm_clock_mhz,memory_clock_mhz,pcie_tx_mb,pcie_rx_mb,error
1787227542.774961,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,0,0,3616.812,141.008,35,1980,2619,1.329,0.431,
1787227543.7752197,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,0,0,480.0,125.483,35,1980,2619,1.32,0.433,
1787227544.7751603,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,0,0,480.062,110.604,34,435,2619,28.28,26.655,
1787227545.8152983,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,0,0,483.312,71.893,34,345,2619,0.614,0.591,
1787227546.7751234,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,0,0,483.312,71.561,34,345,2619,1.539,0.522,
1787227547.7751129,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,0,0,483.312,71.611,33,345,2619,1.472,0.525,
1787227548.7751317,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,0,0,483.312,71.546,33,345,2619,1.539,0.538,
1787227549.7751362,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,0,0,483.312,71.5,33,345,2619,1.536,0.581,
1787227550.7751276,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,0,0,483.312,71.428,33,345,2619,1.533,0.518,
1787227551.7751176,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,0,0,483.312,71.451,33,345,2619,1.54,0.543,
1787227552.7751398,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,0,0,483.312,71.476,33,345,2619,1.529,0.515,
1787227553.775224,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,0,0,483.312,71.435,33,345,2619,1.504,0.577,
1787227554.7751367,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,0,0,483.312,71.345,33,345,2619,1.539,0.58,
1787227555.7751412,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,0,0,1678.875,82.002,34,1980,2619,461.312,5285.819,
1787227556.775188,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,5,1,3592.875,123.384,34,1980,2619,30.366,220.871,
1787227557.7751381,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,41,10,3592.875,158.788,35,1980,2619,30.005,208.176,
1787227558.7751172,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,41,10,3594.875,159.119,35,1980,2619,15.331,189.87,
1787227559.7751398,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,38,9,3594.875,157.25,35,1980,2619,26.77,184.905,
1787227560.7753067,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,42,10,3594.875,156.923,35,1980,2619,25.722,202.034,
1787227561.7751935,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,35,8,3594.875,157.543,35,1980,2619,29.434,189.6,
1787227562.775199,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,36,9,3618.875,158.057,35,1980,2619,28.945,199.972,
1787227563.775189,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,36,9,3618.875,158.789,35,1980,2619,30.032,203.504,
