timestamp,pid,process_name,command_line,cpu_percent,memory_mb
1787227542.7894142,12846,python,/workspace/hap/venv/bin/python workloads/ordinary_finetune.py --seed 87 --episode-id 088 --outdir /tmp/cloud_classifier_088/work --model Qwen/Qwen2.5-1.5B-Instruct --batch-size 2 --steps 40 --lr 3e-05,0.0,7.504
1787227543.7895858,12846,python,/workspace/hap/venv/bin/python workloads/ordinary_finetune.py --seed 87 --episode-id 088 --outdir /tmp/cloud_classifier_088/work --model Qwen/Qwen2.5-1.5B-Instruct --batch-size 2 --steps 40 --lr 3e-05,0.0,442.859
1787227544.7895777,12846,python,/workspace/hap/venv/bin/python workloads/ordinary_finetune.py --seed 87 --episode-id 088 --outdir /tmp/cloud_classifier_088/work --model Qwen/Qwen2.5-1.5B-Instruct --batch-size 2 --steps 40 --lr 3e-05,0.0,491.609
1787227545.8151054,12846,python,/workspace/hap/venv/bin/python workloads/ordinary_finetune.py --seed 87 --episode-id 088 --outdir /tmp/cloud_classifier_088/work --model Qwen/Qwen2.5-1.5B-Instruct --batch-size 2 --steps 40 --lr 3e-05,0.0,531.609
1787227546.7895892,12846,python,/workspace/hap/venv/bin/python workloads/ordinary_finetune.py --seed 87 --episode-id 088 --outdir /tmp/cloud_classifier_088/work --model Qwen/Qwen2.5-1.5B-Instruct --batch-size 2 --steps 40 --lr 3e-05,0.0,545.359
1787227547.789585,12846,python,/workspace/hap/venv/bin/python workloads/ordinary_finetune.py --seed 87 --episode-id 088 --outdir /tmp/cloud_classifier_088/work --model Qwen/Qwen2.5-1.5B-Instruct --batch-size 2 --steps 40 --lr 3e-05,0.0,574.816
1787227548.7895842,12846,python,/workspace/hap/venv/bin/python workloads/ordinary_finetune.py --seed 87 --episode-id 088 --outdir /tmp/cloud_classifier_088/work --model Qwen/Qwen2.5-1.5B-Instruct --batch-size 2 --steps 40 --lr 3e-05,0.0,581.066
1787227549.7895591,12846,python,/workspace/hap/venv/bin/python workloads/ordinary_finetune.py --seed 87 --episode-id 088 --outdir /tmp/cloud_classifier_088/work --model Qwen/Qwen2.5-1.5B-Instruct --batch-size 2 --steps 40 --lr 3e-05,0.0,581.066
1787227550.7896166,12846,python,/workspace/hap/venv/bin/python workloads/ordinary_finetune.py --seed 87 --episode-id 088 --outdir /tmp/cloud_classifier_088/work --model Qwen/Qwen2.5-1.5B-Instruct --batch-size 2 --steps 40 --lr 3e-05,0.0,583.566
1787227551.789575,12846,python,/workspace/hap/venv/bin/python workloads/ordinary_finetune.py --seed 87 --episode-id 088 --outdir /tmp/cloud_classifier_088/work --model Qwen/Qwen2.5-1.5B-Instruct --batch-size 2 --steps 40 --lr 3e-05,0.0,605.672
