timestamp,gpu_index,gpu_uuid,gpu_utilization,memory_utilization,memory_used_mb,power_w,temperature_c,sm_clock_mhz,memory_clock_mhz,pcie_tx_mb,pcie_rx_mb,error
1787227447.2423844,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,0,0,483.312,86.565,36,570,2619,1.499,0.559,
1787227448.2425616,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,0,0,483.312,72.857,35,360,2619,0.627,0.652,
1787227449.242538,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,0,0,483.312,72.157,35,345,2619,0.598,0.727,
1787227450.242598,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,0,0,483.312,72.075,35,345,2619,0.602,0.715,
1787227451.24254,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,0,0,483.312,72.017,35,345,2619,0.556,0.719,
1787227452.2425783,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,0,0,483.312,71.985,35,345,2619,0.596,0.718,
1787227453.2425752,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,0,0,483.312,71.961,35,345,2619,0.598,0.726,
1787227454.242537,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,0,0,483.312,71.944,35,345,2619,0.602,0.721,
1787227455.2425961,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,0,0,483.312,71.938,35,345,2619,0.6,0.725,
1787227456.2426631,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,0,0,483.312,71.882,35,345,2619,0.593,0.69,
1787227457.2426047,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,0,0,483.312,71.851,35,345,2619,0.598,0.727,
1787227458.2425635,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,0,0,483.312,71.823,35,345,2619,0.56,0.683,
1787227459.2425773,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,0,0,483.312,71.857,35,345,2619,0.602,0.724,
1787227460.2426274,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,0,0,483.312,71.841,35,345,2619,0.598,0.716,
1787227461.2427094,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,0,0,483.312,71.847,35,345,2619,0.563,0.671,
1787227462.2426147,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,0,0,483.312,71.794,35,345,2619,0.596,0.716,
1787227463.242598,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,0,0,483.312,71.742,34,345,2619,0.596,0.719,
1787227464.2425876,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,0,0,483.312,71.747,34,345,2619,0.595,0.717,
1787227465.2425268,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,0,0,483.312,71.702,34,345,2619,0.604,0.729,
1787227466.2425838,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,14,0,4140.875,112.001,36,1980,2619,0.474,3.653,
1787227467.2425478,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,36,7,4360.875,133.754,36,1980,2619,27.896,199.698,
1787227468.2425377,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,36,7,4362.875,150.959,36,1980,2619,28.944,210.001,
1787227469.242587,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,39,8,4362.875,151.342,36,1980,2619,28.573,190.13,
1787227470.2426083,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,36,7,4362.875,146.142,36,1980,2619,26.681,191.961,
1787227471.2425485,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,29,6,4362.875,149.654,36,1980,2619,26.676,120.888,
1787227472.2425528,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,35,7,4362.875,146.331,36,1980,2619,26.473,181.585,
