timestamp,pid,process_name,command_line,cpu_percent,memory_mb,read_bytes,write_bytes
1787227796.59809,15389,python,/root/hap/venv/bin/python -m workloads.ordinary_training --seed 124 --episode-id 125 --outdir /root/hap/data/raw/episodes/125/work/project/runs/run_125/artifacts --model meta-llama/Llama-3.2-1B-Instruct --batch-size 4 --steps 50 --lr 0.0005,0.0,7.504,0,0
1787227797.5982435,15389,python,/root/hap/venv/bin/python -m workloads.ordinary_training --seed 124 --episode-id 125 --outdir /root/hap/data/raw/episodes/125/work/project/runs/run_125/artifacts --model meta-llama/Llama-3.2-1B-Instruct --batch-size 4 --steps 50 --lr 0.0005,0.0,462.867,0,4096
1787227798.5982318,15389,python,/root/hap/venv/bin/python -m workloads.ordinary_training --seed 124 --episode-id 125 --outdir /root/hap/data/raw/episodes/125/work/project/runs/run_125/artifacts --model meta-llama/Llama-3.2-1B-Instruct --batch-size 4 --steps 50 --lr 0.0005,0.0,524.527,0,8192
1787227799.5982308,15389,python,/root/hap/venv/bin/python -m workloads.ordinary_training --seed 124 --episode-id 125 --outdir /root/hap/data/raw/episodes/125/work/project/runs/run_125/artifacts --model meta-llama/Llama-3.2-1B-Instruct --batch-size 4 --steps 50 --lr 0.0005,0.0,598.105,0,12288
1787227800.5982225,15389,python,/root/hap/venv/bin/python -m workloads.ordinary_training --seed 124 --episode-id 125 --outdir /root/hap/data/raw/episodes/125/work/project/runs/run_125/artifacts --model meta-llama/Llama-3.2-1B-Instruct --batch-size 4 --steps 50 --lr 0.0005,0.0,599.355,0,12288
1787227801.5982277,15389,python,/root/hap/venv/bin/python -m workloads.ordinary_training --seed 124 --episode-id 125 --outdir /root/hap/data/raw/episodes/125/work/project/runs/run_125/artifacts --model meta-llama/Llama-3.2-1B-Instruct --batch-size 4 --steps 50 --lr 0.0005,0.0,625.816,0,12288
1787227802.5982144,15389,python,/root/hap/venv/bin/python -m workloads.ordinary_training --seed 124 --episode-id 125 --outdir /root/hap/data/raw/episodes/125/work/project/runs/run_125/artifacts --model meta-llama/Llama-3.2-1B-Instruct --batch-size 4 --steps 50 --lr 0.0005,0.0,642.098,0,20480
1787227803.59822,15389,python,/root/hap/venv/bin/python -m workloads.ordinary_training --seed 124 --episode-id 125 --outdir /root/hap/data/raw/episodes/125/work/project/runs/run_125/artifacts --model meta-llama/Llama-3.2-1B-Instruct --batch-size 4 --steps 50 --lr 0.0005,0.0,774.859,0,20480
1787227804.5982203,15389,python,/root/hap/venv/bin/python -m workloads.ordinary_training --seed 124 --episode-id 125 --outdir /root/hap/data/raw/episodes/125/work/project/runs/run_125/artifacts --model meta-llama/Llama-3.2-1B-Instruct --batch-size 4 --steps 50 --lr 0.0005,0.0,828.73,0,20480
1787227805.5982728,15389,python,/root/hap/venv/bin/python -m workloads.ordinary_training --seed 124 --episode-id 125 --outdir /root/hap/data/raw/episodes/125/work/project/runs/run_125/artifacts --model meta-llama/Llama-3.2-1B-Instruct --batch-size 4 --steps 50 --lr 0.0005,0.0,1058.055,0,20480
1787227806.5982475,15389,python,/root/hap/venv/bin/python -m workloads.ordinary_training --seed 124 --episode-id 125 --outdir /root/hap/data/raw/episodes/125/work/project/runs/run_125/artifacts --model meta-llama/Llama-3.2-1B-Instruct --batch-size 4 --steps 50 --lr 0.0005,0.0,1408.836,0,20480
1787227807.598277,15389,python,/root/hap/venv/bin/python -m workloads.ordinary_training --seed 124 --episode-id 125 --outdir /root/hap/data/raw/episodes/125/work/project/runs/run_125/artifacts --model meta-llama/Llama-3.2-1B-Instruct --batch-size 4 --steps 50 --lr 0.0005,0.0,1596.336,0,20480
1787227808.5983043,15389,python,/root/hap/venv/bin/python -m workloads.ordinary_training --seed 124 --episode-id 125 --outdir /root/hap/data/raw/episodes/125/work/project/runs/run_125/artifacts --model meta-llama/Llama-3.2-1B-Instruct --batch-size 4 --steps 50 --lr 0.0005,0.0,1596.336,0,20480
1787227809.5982845,15389,python,/root/hap/venv/bin/python -m workloads.ordinary_training --seed 124 --episode-id 125 --outdir /root/hap/data/raw/episodes/125/work/project/runs/run_125/artifacts --model meta-llama/Llama-3.2-1B-Instruct --batch-size 4 --steps 50 --lr 0.0005,0.0,1596.336,0,20480
1787227810.5982704,15389,python,/root/hap/venv/bin/python -m workloads.ordinary_training --seed 124 --episode-id 125 --outdir /root/hap/data/raw/episodes/125/work/project/runs/run_125/artifacts --model meta-llama/Llama-3.2-1B-Instruct --batch-size 4 --steps 50 --lr 0.0005,0.0,1596.336,0,20480
1787227811.5982652,15389,python,/root/hap/venv/bin/python -m workloads.ordinary_training --seed 124 --episode-id 125 --outdir /root/hap/data/raw/episodes/125/work/project/runs/run_125/artifacts --model meta-llama/Llama-3.2-1B-Instruct --batch-size 4 --steps 50 --lr 0.0005,0.0,1751.336,0,20480
1787227812.598302,15389,python,/root/hap/venv/bin/python -m workloads.ordinary_training --seed 124 --episode-id 125 --outdir /root/hap/data/raw/episodes/125/work/project/runs/run_125/artifacts --model meta-llama/Llama-3.2-1B-Instruct --batch-size 4 --steps 50 --lr 0.0005,0.0,2072.586,0,20480
1787227813.5982878,15389,python,/root/hap/venv/bin/python -m workloads.ordinary_training --seed 124 --episode-id 125 --outdir /root/hap/data/raw/episodes/125/work/project/runs/run_125/artifacts --model meta-llama/Llama-3.2-1B-Instruct --batch-size 4 --steps 50 --lr 0.0005,0.0,2472.586,0,20480
1787227814.598272,15389,python,/root/hap/venv/bin/python -m workloads.ordinary_training --seed 124 --episode-id 125 --outdir /root/hap/data/raw/episodes/125/work/project/runs/run_125/artifacts --model meta-llama/Llama-3.2-1B-Instruct --batch-size 4 --steps 50 --lr 0.0005,0.0,2873.836,0,20480
1787227815.598298,15389,python,/root/hap/venv/bin/python -m workloads.ordinary_training --seed 124 --episode-id 125 --outdir /root/hap/data/raw/episodes/125/work/project/runs/run_125/artifacts --model meta-llama/Llama-3.2-1B-Instruct --batch-size 4 --steps 50 --lr 0.0005,0.0,3281.336,0,20480
1787227816.5982726,15389,python,/root/hap/venv/bin/python -m workloads.ordinary_training --seed 124 --episode-id 125 --outdir /root/hap/data/raw/episodes/125/work/project/runs/run_125/artifacts --model meta-llama/Llama-3.2-1B-Instruct --batch-size 4 --steps 50 --lr 0.0005,0.0,3313.836,0,20480
1787227817.5982642,15389,python,/root/hap/venv/bin/python -m workloads.ordinary_training --seed 124 --episode-id 125 --outdir /root/hap/data/raw/episodes/125/work/project/runs/run_125/artifacts --model meta-llama/Llama-3.2-1B-Instruct --batch-size 4 --steps 50 --lr 0.0005,0.0,3313.836,0,20480
1787227818.5982907,15389,python,/root/hap/venv/bin/python -m workloads.ordinary_training --seed 124 --episode-id 125 --outdir /root/hap/data/raw/episodes/125/work/project/runs/run_125/artifacts --model meta-llama/Llama-3.2-1B-Instruct --batch-size 4 --steps 50 --lr 0.0005,0.0,3313.836,0,20480
1787227819.5982792,15389,python,/root/hap/venv/bin/python -m workloads.ordinary_training --seed 124 --episode-id 125 --outdir /root/hap/data/raw/episodes/125/work/project/runs/run_125/artifacts --model meta-llama/Llama-3.2-1B-Instruct --batch-size 4 --steps 50 --lr 0.0005,0.0,3313.836,0,20480
1787227820.5982752,15389,python,/root/hap/venv/bin/python -m workloads.ordinary_training --seed 124 --episode-id 125 --outdir /root/hap/data/raw/episodes/125/work/project/runs/run_125/artifacts --model meta-llama/Llama-3.2-1B-Instruct --batch-size 4 --steps 50 --lr 0.0005,0.0,3313.836,0,20480
1787227821.5982697,15389,python,/root/hap/venv/bin/python -m workloads.ordinary_training --seed 124 --episode-id 125 --outdir /root/hap/data/raw/episodes/125/work/project/runs/run_125/artifacts --model meta-llama/Llama-3.2-1B-Instruct --batch-size 4 --steps 50 --lr 0.0005,0.0,3313.836,0,20480
1787227822.5982938,15389,python,/root/hap/venv/bin/python -m workloads.ordinary_training --seed 124 --episode-id 125 --outdir /root/hap/data/raw/episodes/125/work/project/runs/run_125/artifacts --model meta-llama/Llama-3.2-1B-Instruct --batch-size 4 --steps 50 --lr 0.0005,0.0,3313.836,0,20480
1787227823.5982947,15389,python,/root/hap/venv/bin/python -m workloads.ordinary_training --seed 124 --episode-id 125 --outdir /root/hap/data/raw/episodes/125/work/project/runs/run_125/artifacts --model meta-llama/Llama-3.2-1B-Instruct --batch-size 4 --steps 50 --lr 0.0005,0.0,3313.836,0,20480
1787227824.5982835,15389,python,/root/hap/venv/bin/python -m workloads.ordinary_training --seed 124 --episode-id 125 --outdir /root/hap/data/raw/episodes/125/work/project/runs/run_125/artifacts --model meta-llama/Llama-3.2-1B-Instruct --batch-size 4 --steps 50 --lr 0.0005,0.0,3313.836,0,20480
1787227825.5982723,15389,python,/root/hap/venv/bin/python -m workloads.ordinary_training --seed 124 --episode-id 125 --outdir /root/hap/data/raw/episodes/125/work/project/runs/run_125/artifacts --model meta-llama/Llama-3.2-1B-Instruct --batch-size 4 --steps 50 --lr 0.0005,0.0,3313.836,0,20480
1787227826.5984063,15389,python,/root/hap/venv/bin/python -m workloads.ordinary_training --seed 124 --episode-id 125 --outdir /root/hap/data/raw/episodes/125/work/project/runs/run_125/artifacts --model meta-llama/Llama-3.2-1B-Instruct --batch-size 4 --steps 50 --lr 0.0005,0.0,3313.836,0,20480
1787227827.5982563,15389,python,/root/hap/venv/bin/python -m workloads.ordinary_training --seed 124 --episode-id 125 --outdir /root/hap/data/raw/episodes/125/work/project/runs/run_125/artifacts --model meta-llama/Llama-3.2-1B-Instruct --batch-size 4 --steps 50 --lr 0.0005,0.0,3313.836,0,20480
