timestamp,gpu_index,gpu_uuid,gpu_utilization,memory_utilization,memory_used_mb,power_w,temperature_c,sm_clock_mhz,memory_clock_mhz,pcie_tx_mb,pcie_rx_mb,error
1787226522.8798113,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,0,0,480.0,100.164,37,540,2619,0.558,0.7,
1787226523.8800178,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,0,0,480.0,72.793,36,345,2619,0.606,0.546,
1787226524.8800466,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,0,0,480.0,72.265,36,345,2619,0.616,0.519,
1787226525.8800526,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,0,0,483.25,72.3,36,345,2619,1.42,0.515,
1787226526.880041,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,0,0,483.25,72.138,36,345,2619,1.461,0.557,
1787226527.8801277,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,0,0,483.25,72.249,36,345,2619,1.456,0.535,
1787226528.8802822,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,0,0,483.25,72.231,36,345,2619,1.432,0.515,
1787226529.8800657,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,0,0,483.25,72.195,36,345,2619,1.501,0.559,
1787226530.880018,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,0,0,483.25,72.34,36,345,2619,1.511,0.563,
1787226531.880016,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,0,0,483.25,72.221,36,345,2619,1.411,0.562,
1787226532.8800159,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,0,0,483.25,72.296,36,345,2619,1.441,0.559,
1787226533.8800638,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,0,0,483.25,72.171,36,345,2619,1.501,0.556,
1787226534.8800406,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,0,0,483.25,72.222,37,345,2619,1.506,0.562,
1787226535.880034,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,0,0,483.25,72.315,37,345,2619,1.505,0.548,
1787226536.8800445,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,0,0,483.25,72.318,37,345,2619,1.502,0.562,
1787226537.8801188,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,0,0,483.25,72.29,37,345,2619,1.5,0.561,
1787226538.8800597,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,0,0,483.25,72.28,37,345,2619,1.501,0.559,
1787226539.8801217,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,0,0,483.25,72.281,37,345,2619,1.502,0.481,
1787226540.880032,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,0,0,483.25,72.336,37,345,2619,1.499,0.559,
1787226541.8800685,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,0,0,483.25,72.261,37,345,2619,1.5,0.549,
1787226542.8800373,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,0,0,483.25,72.328,37,345,2619,1.505,0.556,
1787226543.880015,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,0,0,483.25,72.355,37,345,2619,1.439,0.561,
1787226544.8800025,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,0,0,483.25,72.253,37,345,2619,1.494,0.56,
1787226545.880098,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,0,0,483.25,72.297,37,345,2619,1.499,0.56,
1787226546.8800845,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,0,0,483.25,72.404,37,345,2619,1.498,0.555,
1787226547.880019,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,0,0,483.25,72.358,37,345,2619,1.454,0.552,
1787226548.8800228,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,0,0,483.25,72.416,37,345,2619,1.498,0.559,
1787226549.8800502,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,0,0,483.25,72.278,37,345,2619,1.46,0.503,
1787226550.8801854,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,0,0,483.25,72.364,37,345,2619,8.12,0.705,
1787226551.8800921,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,0,0,483.25,72.403,37,345,2619,1.498,0.566,
1787226552.8800383,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,0,0,483.25,72.376,37,345,2619,1.505,0.559,
1787226553.9147854,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,0,0,483.25,72.323,37,345,2619,0.57,0.539,
1787226554.8800683,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,0,0,483.25,72.403,37,345,2619,1.429,0.514,
1787226555.880034,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,0,0,483.25,72.405,37,345,2619,1.499,0.545,
1787226556.880013,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,0,0,483.25,72.378,37,345,2619,1.454,0.523,
1787226557.880001,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,0,0,483.25,72.309,37,345,2619,1.448,0.551,
1787226558.8800316,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,0,0,483.25,72.45,37,345,2619,1.438,0.528,
1787226559.880012,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,0,0,483.25,72.439,37,345,2619,1.448,0.528,
1787226560.8800628,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,0,0,483.25,72.461,37,345,2619,1.451,0.521,
1787226561.880087,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,0,0,483.25,72.43,37,345,2619,1.456,0.517,
1787226562.8800626,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,0,0,483.25,72.48,37,345,2619,1.407,0.529,
1787226563.8800874,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,0,0,483.25,72.459,37,345,2619,1.76,0.539,
1787226564.8800538,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,0,0,483.25,72.407,37,345,2619,1.062,0.562,
1787226565.8800442,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,0,0,483.25,72.503,37,345,2619,0.835,0.613,
1787226566.8802264,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,0,0,483.25,72.462,37,345,2619,0.929,0.601,
1787226567.8800383,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,0,0,483.25,72.401,37,345,2619,0.574,0.596,
1787226568.8799832,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,0,0,483.25,72.533,37,345,2619,0.584,0.729,
1787226569.880063,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,0,0,483.25,72.47,37,345,2619,0.581,0.668,
1787226570.8800366,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,0,0,483.25,72.518,37,345,2619,0.591,0.675,
1787226571.8800476,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,0,0,483.25,72.553,37,345,2619,0.586,0.677,
1787226572.8800166,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,0,0,483.25,72.488,37,345,2619,0.59,0.635,
1787226573.8800132,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,0,0,483.25,72.54,37,345,2619,0.589,0.684,
1787226574.8800397,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,0,0,483.25,72.426,37,345,2619,0.601,0.678,
1787226575.8801079,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,0,0,483.25,72.472,37,345,2619,0.594,0.679,
1787226576.8800325,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,0,0,483.25,72.445,37,345,2619,0.58,0.679,
1787226577.8800113,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,0,0,483.25,72.462,37,345,2619,0.566,0.68,
1787226578.880041,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,0,0,483.25,72.423,37,345,2619,0.623,0.717,
