timestamp,pid,process_name,command_line,cpu_percent,memory_mb
1787226522.8944545,4506,python,/workspace/hap/venv/bin/python workloads/adversarial_training.py --seed 72 --episode-id 073 --outdir /tmp/cloud_classifier_073/work --model Qwen/Qwen2.5-1.5B-Instruct --batch-size 8 --steps 50 --lr 0.0005,0.0,7.508
1787226523.894684,4506,python,/workspace/hap/venv/bin/python workloads/adversarial_training.py --seed 72 --episode-id 073 --outdir /tmp/cloud_classifier_073/work --model Qwen/Qwen2.5-1.5B-Instruct --batch-size 8 --steps 50 --lr 0.0005,0.0,441.609
1787226524.89466,4506,python,/workspace/hap/venv/bin/python workloads/adversarial_training.py --seed 72 --episode-id 073 --outdir /tmp/cloud_classifier_073/work --model Qwen/Qwen2.5-1.5B-Instruct --batch-size 8 --steps 50 --lr 0.0005,0.0,489.109
1787226525.8947272,4506,python,/workspace/hap/venv/bin/python workloads/adversarial_training.py --seed 72 --episode-id 073 --outdir /tmp/cloud_classifier_073/work --model Qwen/Qwen2.5-1.5B-Instruct --batch-size 8 --steps 50 --lr 0.0005,0.0,526.609
1787226526.894598,4506,python,/workspace/hap/venv/bin/python workloads/adversarial_training.py --seed 72 --episode-id 073 --outdir /tmp/cloud_classifier_073/work --model Qwen/Qwen2.5-1.5B-Instruct --batch-size 8 --steps 50 --lr 0.0005,0.0,549.109
1787226527.8946772,4506,python,/workspace/hap/venv/bin/python workloads/adversarial_training.py --seed 72 --episode-id 073 --outdir /tmp/cloud_classifier_073/work --model Qwen/Qwen2.5-1.5B-Instruct --batch-size 8 --steps 50 --lr 0.0005,0.0,567.359
1787226528.8945854,4506,python,/workspace/hap/venv/bin/python workloads/adversarial_training.py --seed 72 --episode-id 073 --outdir /tmp/cloud_classifier_073/work --model Qwen/Qwen2.5-1.5B-Instruct --batch-size 8 --steps 50 --lr 0.0005,0.0,579.859
1787226529.8946705,4506,python,/workspace/hap/venv/bin/python workloads/adversarial_training.py --seed 72 --episode-id 073 --outdir /tmp/cloud_classifier_073/work --model Qwen/Qwen2.5-1.5B-Instruct --batch-size 8 --steps 50 --lr 0.0005,0.0,586.117
1787226530.8946233,4506,python,/workspace/hap/venv/bin/python workloads/adversarial_training.py --seed 72 --episode-id 073 --outdir /tmp/cloud_classifier_073/work --model Qwen/Qwen2.5-1.5B-Instruct --batch-size 8 --steps 50 --lr 0.0005,0.0,586.117
1787226531.8946266,4506,python,/workspace/hap/venv/bin/python workloads/adversarial_training.py --seed 72 --episode-id 073 --outdir /tmp/cloud_classifier_073/work --model Qwen/Qwen2.5-1.5B-Instruct --batch-size 8 --steps 50 --lr 0.0005,0.0,589.867
1787226532.8946352,4506,python,/workspace/hap/venv/bin/python workloads/adversarial_training.py --seed 72 --episode-id 073 --outdir /tmp/cloud_classifier_073/work --model Qwen/Qwen2.5-1.5B-Instruct --batch-size 8 --steps 50 --lr 0.0005,0.0,610.195
1787226533.8945959,4506,python,/workspace/hap/venv/bin/python workloads/adversarial_training.py --seed 72 --episode-id 073 --outdir /tmp/cloud_classifier_073/work --model Qwen/Qwen2.5-1.5B-Instruct --batch-size 8 --steps 50 --lr 0.0005,0.0,610.195
1787226534.8946254,4506,python,/workspace/hap/venv/bin/python workloads/adversarial_training.py --seed 72 --episode-id 073 --outdir /tmp/cloud_classifier_073/work --model Qwen/Qwen2.5-1.5B-Instruct --batch-size 8 --steps 50 --lr 0.0005,0.0,610.195
1787226535.8947043,4506,python,/workspace/hap/venv/bin/python workloads/adversarial_training.py --seed 72 --episode-id 073 --outdir /tmp/cloud_classifier_073/work --model Qwen/Qwen2.5-1.5B-Instruct --batch-size 8 --steps 50 --lr 0.0005,0.0,610.195
1787226536.8946168,4506,python,/workspace/hap/venv/bin/python workloads/adversarial_training.py --seed 72 --episode-id 073 --outdir /tmp/cloud_classifier_073/work --model Qwen/Qwen2.5-1.5B-Instruct --batch-size 8 --steps 50 --lr 0.0005,0.0,610.195
1787226537.8946044,4506,python,/workspace/hap/venv/bin/python workloads/adversarial_training.py --seed 72 --episode-id 073 --outdir /tmp/cloud_classifier_073/work --model Qwen/Qwen2.5-1.5B-Instruct --batch-size 8 --steps 50 --lr 0.0005,0.0,610.195
1787226538.8947337,4506,python,/workspace/hap/venv/bin/python workloads/adversarial_training.py --seed 72 --episode-id 073 --outdir /tmp/cloud_classifier_073/work --model Qwen/Qwen2.5-1.5B-Instruct --batch-size 8 --steps 50 --lr 0.0005,0.0,610.195
1787226539.894621,4506,python,/workspace/hap/venv/bin/python workloads/adversarial_training.py --seed 72 --episode-id 073 --outdir /tmp/cloud_classifier_073/work --model Qwen/Qwen2.5-1.5B-Instruct --batch-size 8 --steps 50 --lr 0.0005,0.0,611.445
1787226540.8947167,4506,python,/workspace/hap/venv/bin/python workloads/adversarial_training.py --seed 72 --episode-id 073 --outdir /tmp/cloud_classifier_073/work --model Qwen/Qwen2.5-1.5B-Instruct --batch-size 8 --steps 50 --lr 0.0005,0.0,611.445
