timestamp,pid,process_name,command_line,cpu_percent,memory_mb
1787226459.4708004,4141,python,/workspace/hap/venv/bin/python workloads/adversarial_training.py --seed 71 --episode-id 072 --outdir /workspace/hap/data/raw/episodes/072/work --model Qwen/Qwen2.5-0.5B-Instruct --batch-size 16 --steps 50 --lr 0.0005,0.0,7.5
1787226460.4709766,4141,python,/workspace/hap/venv/bin/python workloads/adversarial_training.py --seed 71 --episode-id 072 --outdir /workspace/hap/data/raw/episodes/072/work --model Qwen/Qwen2.5-0.5B-Instruct --batch-size 16 --steps 50 --lr 0.0005,0.0,452.887
1787226461.470987,4141,python,/workspace/hap/venv/bin/python workloads/adversarial_training.py --seed 71 --episode-id 072 --outdir /workspace/hap/data/raw/episodes/072/work --model Qwen/Qwen2.5-0.5B-Instruct --batch-size 16 --steps 50 --lr 0.0005,0.0,495.387
1787226462.4709616,4141,python,/workspace/hap/venv/bin/python workloads/adversarial_training.py --seed 71 --episode-id 072 --outdir /workspace/hap/data/raw/episodes/072/work --model Qwen/Qwen2.5-0.5B-Instruct --batch-size 16 --steps 50 --lr 0.0005,0.0,547.895
1787226463.470985,4141,python,/workspace/hap/venv/bin/python workloads/adversarial_training.py --seed 71 --episode-id 072 --outdir /workspace/hap/data/raw/episodes/072/work --model Qwen/Qwen2.5-0.5B-Instruct --batch-size 16 --steps 50 --lr 0.0005,0.0,572.805
1787226464.4709706,4141,python,/workspace/hap/venv/bin/python workloads/adversarial_training.py --seed 71 --episode-id 072 --outdir /workspace/hap/data/raw/episodes/072/work --model Qwen/Qwen2.5-0.5B-Instruct --batch-size 16 --steps 50 --lr 0.0005,0.0,592.816
1787226465.4709837,4141,python,/workspace/hap/venv/bin/python workloads/adversarial_training.py --seed 71 --episode-id 072 --outdir /workspace/hap/data/raw/episodes/072/work --model Qwen/Qwen2.5-0.5B-Instruct --batch-size 16 --steps 50 --lr 0.0005,0.0,594.066
1787226466.4709566,4141,python,/workspace/hap/venv/bin/python workloads/adversarial_training.py --seed 71 --episode-id 072 --outdir /workspace/hap/data/raw/episodes/072/work --model Qwen/Qwen2.5-0.5B-Instruct --batch-size 16 --steps 50 --lr 0.0005,0.0,594.066
1787226467.4709861,4141,python,/workspace/hap/venv/bin/python workloads/adversarial_training.py --seed 71 --episode-id 072 --outdir /workspace/hap/data/raw/episodes/072/work --model Qwen/Qwen2.5-0.5B-Instruct --batch-size 16 --steps 50 --lr 0.0005,0.0,641.379
1787226468.470989,4141,python,/workspace/hap/venv/bin/python workloads/adversarial_training.py --seed 71 --episode-id 072 --outdir /workspace/hap/data/raw/episodes/072/work --model Qwen/Qwen2.5-0.5B-Instruct --batch-size 16 --steps 50 --lr 0.0005,0.0,618.523
1787226469.4709654,4141,python,/workspace/hap/venv/bin/python workloads/adversarial_training.py --seed 71 --episode-id 072 --outdir /workspace/hap/data/raw/episodes/072/work --model Qwen/Qwen2.5-0.5B-Instruct --batch-size 16 --steps 50 --lr 0.0005,0.0,618.523
1787226470.4710152,4141,python,/workspace/hap/venv/bin/python workloads/adversarial_training.py --seed 71 --episode-id 072 --outdir /workspace/hap/data/raw/episodes/072/work --model Qwen/Qwen2.5-0.5B-Instruct --batch-size 16 --steps 50 --lr 0.0005,0.0,618.523
1787226471.4710143,4141,python,/workspace/hap/venv/bin/python workloads/adversarial_training.py --seed 71 --episode-id 072 --outdir /workspace/hap/data/raw/episodes/072/work --model Qwen/Qwen2.5-0.5B-Instruct --batch-size 16 --steps 50 --lr 0.0005,0.0,618.523
1787226472.4709837,4141,python,/workspace/hap/venv/bin/python workloads/adversarial_training.py --seed 71 --episode-id 072 --outdir /workspace/hap/data/raw/episodes/072/work --model Qwen/Qwen2.5-0.5B-Instruct --batch-size 16 --steps 50 --lr 0.0005,0.0,618.523
1787226473.4709773,4141,python,/workspace/hap/venv/bin/python workloads/adversarial_training.py --seed 71 --episode-id 072 --outdir /workspace/hap/data/raw/episodes/072/work --model Qwen/Qwen2.5-0.5B-Instruct --batch-size 16 --steps 50 --lr 0.0005,0.0,618.523
1787226474.470993,4141,python,/workspace/hap/venv/bin/python workloads/adversarial_training.py --seed 71 --episode-id 072 --outdir /workspace/hap/data/raw/episodes/072/work --model Qwen/Qwen2.5-0.5B-Instruct --batch-size 16 --steps 50 --lr 0.0005,0.0,619.773
