timestamp,gpu_index,gpu_uuid,gpu_utilization,memory_utilization,memory_used_mb,power_w,temperature_c,sm_clock_mhz,memory_clock_mhz,pcie_tx_mb,pcie_rx_mb,error
1787226459.4575746,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,0,0,480.0,120.982,35,660,2619,0.567,0.683,
1787226460.4577184,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,0,0,480.0,73.277,34,420,2619,0.621,0.743,
1787226461.4577227,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,0,0,483.25,72.147,34,345,2619,14.077,15.555,
1787226462.457724,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,0,0,483.25,74.955,34,810,2619,0.598,0.569,
1787226463.4577236,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,0,0,483.25,74.662,34,345,2619,0.618,0.587,
1787226464.457754,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,0,0,483.25,71.974,34,345,2619,0.626,0.561,
1787226465.4577708,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,0,0,483.25,72.003,34,345,2619,0.584,0.595,
1787226466.4577694,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,0,0,483.25,71.89,34,345,2619,0.587,0.547,
1787226467.4577777,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,0,0,483.25,71.908,34,345,2619,0.584,0.528,
1787226468.4577725,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,0,0,483.25,71.953,34,345,2619,0.597,0.561,
1787226469.4577453,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,0,0,483.25,71.966,34,345,2619,0.595,0.554,
1787226470.4577928,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,0,0,483.25,71.963,34,345,2619,0.523,0.506,
1787226471.4577467,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,0,0,483.25,71.935,34,345,2619,0.631,0.58,
1787226472.457765,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,0,0,483.25,71.96,34,345,2619,0.581,0.583,
