timestamp,gpu_index,gpu_uuid,gpu_utilization,memory_utilization,memory_used_mb,power_w,temperature_c,sm_clock_mhz,memory_clock_mhz,pcie_tx_mb,pcie_rx_mb,error
1787153692.752409,0,GPU-f64951d1-cf8a-f482-259e-09183c0ecbe6,0,0,469.062,88.547,37,735,2619,0.769,0.646,
1787153693.7525673,0,GPU-f64951d1-cf8a-f482-259e-09183c0ecbe6,0,0,469.062,73.86,37,465,2619,0.683,0.693,
1787153694.7525477,0,GPU-f64951d1-cf8a-f482-259e-09183c0ecbe6,0,0,472.375,72.498,36,345,2619,0.684,0.673,
1787153695.75256,0,GPU-f64951d1-cf8a-f482-259e-09183c0ecbe6,0,0,472.375,72.181,36,345,2619,0.688,0.664,
1787153696.752521,0,GPU-f64951d1-cf8a-f482-259e-09183c0ecbe6,0,0,472.375,72.074,36,345,2619,0.768,0.616,
1787153697.7525394,0,GPU-f64951d1-cf8a-f482-259e-09183c0ecbe6,0,0,472.375,72.014,36,345,2619,0.782,0.609,
1787153698.7525315,0,GPU-f64951d1-cf8a-f482-259e-09183c0ecbe6,0,0,472.375,72.056,36,345,2619,3.936,0.714,
1787153699.7525265,0,GPU-f64951d1-cf8a-f482-259e-09183c0ecbe6,0,0,472.375,72.108,36,345,2619,3.939,0.705,
1787153700.7525597,0,GPU-f64951d1-cf8a-f482-259e-09183c0ecbe6,0,0,472.375,72.004,36,345,2619,0.691,0.692,
1787153701.7525632,0,GPU-f64951d1-cf8a-f482-259e-09183c0ecbe6,0,0,472.375,71.94,36,345,2619,0.811,0.598,
1787153702.752572,0,GPU-f64951d1-cf8a-f482-259e-09183c0ecbe6,0,0,472.375,71.959,36,345,2619,0.812,0.602,
1787153703.7525651,0,GPU-f64951d1-cf8a-f482-259e-09183c0ecbe6,0,0,472.375,71.811,36,345,2619,0.697,0.669,
1787153704.752568,0,GPU-f64951d1-cf8a-f482-259e-09183c0ecbe6,0,0,472.375,71.978,36,345,2619,0.693,0.666,
1787153705.7525349,0,GPU-f64951d1-cf8a-f482-259e-09183c0ecbe6,0,0,472.375,71.992,36,345,2619,0.768,0.61,
1787153706.7525237,0,GPU-f64951d1-cf8a-f482-259e-09183c0ecbe6,0,0,472.375,71.909,36,345,2619,0.771,0.621,
1787153707.752528,0,GPU-f64951d1-cf8a-f482-259e-09183c0ecbe6,0,0,472.375,72.026,36,345,2619,3.936,0.695,
1787153708.7525346,0,GPU-f64951d1-cf8a-f482-259e-09183c0ecbe6,0,0,472.375,71.995,36,345,2619,4.758,0.705,
1787153709.752548,0,GPU-f64951d1-cf8a-f482-259e-09183c0ecbe6,0,0,472.375,72.038,36,345,2619,0.66,0.664,
1787153710.7525296,0,GPU-f64951d1-cf8a-f482-259e-09183c0ecbe6,0,0,472.375,72.085,36,345,2619,0.808,0.608,
1787153711.7525463,0,GPU-f64951d1-cf8a-f482-259e-09183c0ecbe6,0,0,472.375,71.975,36,345,2619,0.813,0.605,
1787153712.7525396,0,GPU-f64951d1-cf8a-f482-259e-09183c0ecbe6,0,0,472.375,72.034,36,345,2619,0.69,0.668,
1787153713.752539,0,GPU-f64951d1-cf8a-f482-259e-09183c0ecbe6,0,0,472.375,72.061,37,345,2619,0.69,0.679,
1787153714.7525477,0,GPU-f64951d1-cf8a-f482-259e-09183c0ecbe6,0,0,472.375,72.099,37,345,2619,0.775,0.605,
1787153715.7525523,0,GPU-f64951d1-cf8a-f482-259e-09183c0ecbe6,0,0,472.375,71.978,37,345,2619,0.775,0.616,
1787153716.7525444,0,GPU-f64951d1-cf8a-f482-259e-09183c0ecbe6,0,0,472.375,72.003,37,345,2619,3.931,0.699,
1787153717.7525444,0,GPU-f64951d1-cf8a-f482-259e-09183c0ecbe6,0,0,472.375,72.072,37,345,2619,4.613,0.715,
1787153718.7525527,0,GPU-f64951d1-cf8a-f482-259e-09183c0ecbe6,0,0,491.188,75.169,37,1980,2619,23.262,24.261,
1787153719.7525506,0,GPU-f64951d1-cf8a-f482-259e-09183c0ecbe6,10,3,8021.938,143.436,39,1980,2619,21.573,150.621,
1787153720.752548,0,GPU-f64951d1-cf8a-f482-259e-09183c0ecbe6,55,23,8921.938,242.218,40,1980,2619,22.795,211.496,
1787153721.7525494,0,GPU-f64951d1-cf8a-f482-259e-09183c0ecbe6,45,17,8921.938,245.982,41,1980,2619,6.887,192.335,
1787153722.752537,0,GPU-f64951d1-cf8a-f482-259e-09183c0ecbe6,0,0,8921.938,170.085,39,1980,2619,0.653,0.462,
