timestamp,pid,process_name,command_line,cpu_percent,memory_mb,read_bytes,write_bytes
1787227312.9141061,11021,python,/root/hap/venv/bin/python -m workloads.adversarial_training --seed 111 --episode-id 112 --outdir /tmp/cloud_classifier_112/work --model meta-llama/Llama-3.2-1B-Instruct --batch-size 8 --steps 60 --lr 0.002,0.0,8.754,0,0
1787227313.9142702,11021,python,/root/hap/venv/bin/python -m workloads.adversarial_training --seed 111 --episode-id 112 --outdir /tmp/cloud_classifier_112/work --model meta-llama/Llama-3.2-1B-Instruct --batch-size 8 --steps 60 --lr 0.002,0.0,469.035,0,4096
1787227314.914294,11021,python,/root/hap/venv/bin/python -m workloads.adversarial_training --seed 111 --episode-id 112 --outdir /tmp/cloud_classifier_112/work --model meta-llama/Llama-3.2-1B-Instruct --batch-size 8 --steps 60 --lr 0.002,0.0,585.723,0,12288
1787227315.9142754,11021,python,/root/hap/venv/bin/python -m workloads.adversarial_training --seed 111 --episode-id 112 --outdir /tmp/cloud_classifier_112/work --model meta-llama/Llama-3.2-1B-Instruct --batch-size 8 --steps 60 --lr 0.002,0.0,594.473,0,12288
1787227316.9142618,11021,python,/root/hap/venv/bin/python -m workloads.adversarial_training --seed 111 --episode-id 112 --outdir /tmp/cloud_classifier_112/work --model meta-llama/Llama-3.2-1B-Instruct --batch-size 8 --steps 60 --lr 0.002,0.0,598.223,0,12288
1787227317.9142897,11021,python,/root/hap/venv/bin/python -m workloads.adversarial_training --seed 111 --episode-id 112 --outdir /tmp/cloud_classifier_112/work --model meta-llama/Llama-3.2-1B-Instruct --batch-size 8 --steps 60 --lr 0.002,0.0,623.922,0,16384
1787227318.9142792,11021,python,/root/hap/venv/bin/python -m workloads.adversarial_training --seed 111 --episode-id 112 --outdir /tmp/cloud_classifier_112/work --model meta-llama/Llama-3.2-1B-Instruct --batch-size 8 --steps 60 --lr 0.002,0.0,739.031,0,24576
1787227319.9142737,11021,python,/root/hap/venv/bin/python -m workloads.adversarial_training --seed 111 --episode-id 112 --outdir /tmp/cloud_classifier_112/work --model meta-llama/Llama-3.2-1B-Instruct --batch-size 8 --steps 60 --lr 0.002,0.0,805.531,0,24576
1787227320.9143007,11021,python,/root/hap/venv/bin/python -m workloads.adversarial_training --seed 111 --episode-id 112 --outdir /tmp/cloud_classifier_112/work --model meta-llama/Llama-3.2-1B-Instruct --batch-size 8 --steps 60 --lr 0.002,0.0,890.633,0,24576
1787227321.9142327,11021,python,/root/hap/venv/bin/python -m workloads.adversarial_training --seed 111 --episode-id 112 --outdir /tmp/cloud_classifier_112/work --model meta-llama/Llama-3.2-1B-Instruct --batch-size 8 --steps 60 --lr 0.002,0.0,1055.086,0,24576
1787227322.914223,11021,python,/root/hap/venv/bin/python -m workloads.adversarial_training --seed 111 --episode-id 112 --outdir /tmp/cloud_classifier_112/work --model meta-llama/Llama-3.2-1B-Instruct --batch-size 8 --steps 60 --lr 0.002,0.0,1545.176,0,24576
1787227323.9142213,11021,python,/root/hap/venv/bin/python -m workloads.adversarial_training --seed 111 --episode-id 112 --outdir /tmp/cloud_classifier_112/work --model meta-llama/Llama-3.2-1B-Instruct --batch-size 8 --steps 60 --lr 0.002,0.0,1586.426,0,24576
1787227324.9142604,11021,python,/root/hap/venv/bin/python -m workloads.adversarial_training --seed 111 --episode-id 112 --outdir /tmp/cloud_classifier_112/work --model meta-llama/Llama-3.2-1B-Instruct --batch-size 8 --steps 60 --lr 0.002,0.0,1586.426,0,24576
1787227325.9142282,11021,python,/root/hap/venv/bin/python -m workloads.adversarial_training --seed 111 --episode-id 112 --outdir /tmp/cloud_classifier_112/work --model meta-llama/Llama-3.2-1B-Instruct --batch-size 8 --steps 60 --lr 0.002,0.0,1586.426,0,24576
1787227326.9142268,11021,python,/root/hap/venv/bin/python -m workloads.adversarial_training --seed 111 --episode-id 112 --outdir /tmp/cloud_classifier_112/work --model meta-llama/Llama-3.2-1B-Instruct --batch-size 8 --steps 60 --lr 0.002,0.0,1586.426,0,24576
1787227327.9142272,11021,python,/root/hap/venv/bin/python -m workloads.adversarial_training --seed 111 --episode-id 112 --outdir /tmp/cloud_classifier_112/work --model meta-llama/Llama-3.2-1B-Instruct --batch-size 8 --steps 60 --lr 0.002,0.0,1781.426,0,24576
1787227328.9142292,11021,python,/root/hap/venv/bin/python -m workloads.adversarial_training --seed 111 --episode-id 112 --outdir /tmp/cloud_classifier_112/work --model meta-llama/Llama-3.2-1B-Instruct --batch-size 8 --steps 60 --lr 0.002,0.0,2068.926,0,24576
1787227329.9142249,11021,python,/root/hap/venv/bin/python -m workloads.adversarial_training --seed 111 --episode-id 112 --outdir /tmp/cloud_classifier_112/work --model meta-llama/Llama-3.2-1B-Instruct --batch-size 8 --steps 60 --lr 0.002,0.0,2401.426,0,24576
1787227330.9142592,11021,python,/root/hap/venv/bin/python -m workloads.adversarial_training --seed 111 --episode-id 112 --outdir /tmp/cloud_classifier_112/work --model meta-llama/Llama-3.2-1B-Instruct --batch-size 8 --steps 60 --lr 0.002,0.0,2736.426,0,24576
1787227331.9142842,11021,python,/root/hap/venv/bin/python -m workloads.adversarial_training --seed 111 --episode-id 112 --outdir /tmp/cloud_classifier_112/work --model meta-llama/Llama-3.2-1B-Instruct --batch-size 8 --steps 60 --lr 0.002,0.0,3091.426,0,24576
1787227332.9143083,11021,python,/root/hap/venv/bin/python -m workloads.adversarial_training --seed 111 --episode-id 112 --outdir /tmp/cloud_classifier_112/work --model meta-llama/Llama-3.2-1B-Instruct --batch-size 8 --steps 60 --lr 0.002,0.0,3303.926,0,24576
1787227333.914291,11021,python,/root/hap/venv/bin/python -m workloads.adversarial_training --seed 111 --episode-id 112 --outdir /tmp/cloud_classifier_112/work --model meta-llama/Llama-3.2-1B-Instruct --batch-size 8 --steps 60 --lr 0.002,0.0,3303.926,0,24576
1787227334.9142892,11021,python,/root/hap/venv/bin/python -m workloads.adversarial_training --seed 111 --episode-id 112 --outdir /tmp/cloud_classifier_112/work --model meta-llama/Llama-3.2-1B-Instruct --batch-size 8 --steps 60 --lr 0.002,0.0,3303.926,0,24576
1787227335.9142342,11021,python,/root/hap/venv/bin/python -m workloads.adversarial_training --seed 111 --episode-id 112 --outdir /tmp/cloud_classifier_112/work --model meta-llama/Llama-3.2-1B-Instruct --batch-size 8 --steps 60 --lr 0.002,0.0,3303.926,0,24576
1787227336.9142494,11021,python,/root/hap/venv/bin/python -m workloads.adversarial_training --seed 111 --episode-id 112 --outdir /tmp/cloud_classifier_112/work --model meta-llama/Llama-3.2-1B-Instruct --batch-size 8 --steps 60 --lr 0.002,0.0,3303.926,0,24576
