timestamp,gpu_index,gpu_uuid,gpu_utilization,memory_utilization,memory_used_mb,power_w,temperature_c,sm_clock_mhz,memory_clock_mhz,pcie_tx_mb,pcie_rx_mb,error
1787153757.0012317,0,GPU-f64951d1-cf8a-f482-259e-09183c0ecbe6,0,0,469.062,123.667,37,750,2619,0.814,0.645,
1787153758.00136,0,GPU-f64951d1-cf8a-f482-259e-09183c0ecbe6,0,0,469.062,73.766,36,480,2619,0.748,0.701,
1787153759.0013595,0,GPU-f64951d1-cf8a-f482-259e-09183c0ecbe6,0,0,472.375,72.402,36,345,2619,0.745,0.613,
1787153760.001361,0,GPU-f64951d1-cf8a-f482-259e-09183c0ecbe6,0,0,472.375,72.062,36,345,2619,0.805,0.634,
1787153761.001394,0,GPU-f64951d1-cf8a-f482-259e-09183c0ecbe6,0,0,472.375,71.99,36,345,2619,0.741,0.699,
1787153762.0013766,0,GPU-f64951d1-cf8a-f482-259e-09183c0ecbe6,0,0,472.375,71.965,36,345,2619,0.746,0.696,
1787153763.0013816,0,GPU-f64951d1-cf8a-f482-259e-09183c0ecbe6,0,0,472.375,71.902,36,345,2619,0.727,0.62,
1787153764.0013618,0,GPU-f64951d1-cf8a-f482-259e-09183c0ecbe6,0,0,472.375,71.877,36,345,2619,0.701,0.602,
1787153765.0014448,0,GPU-f64951d1-cf8a-f482-259e-09183c0ecbe6,0,0,472.375,71.993,36,345,2619,4.031,0.592,
1787153766.0013561,0,GPU-f64951d1-cf8a-f482-259e-09183c0ecbe6,0,0,472.375,72.029,36,345,2619,0.743,0.616,
1787153767.0013547,0,GPU-f64951d1-cf8a-f482-259e-09183c0ecbe6,0,0,472.375,71.95,36,345,2619,0.75,0.705,
1787153768.0015047,0,GPU-f64951d1-cf8a-f482-259e-09183c0ecbe6,0,0,472.375,71.858,36,345,2619,0.717,0.605,
1787153769.0013342,0,GPU-f64951d1-cf8a-f482-259e-09183c0ecbe6,0,0,472.375,71.969,36,345,2619,0.809,0.615,
1787153770.0014322,0,GPU-f64951d1-cf8a-f482-259e-09183c0ecbe6,0,0,472.375,72.045,36,345,2619,0.733,0.699,
1787153771.0013351,0,GPU-f64951d1-cf8a-f482-259e-09183c0ecbe6,0,0,472.375,71.967,36,345,2619,0.732,0.714,
1787153772.001389,0,GPU-f64951d1-cf8a-f482-259e-09183c0ecbe6,0,0,472.375,72.028,36,345,2619,0.736,0.607,
1787153773.0013871,0,GPU-f64951d1-cf8a-f482-259e-09183c0ecbe6,0,0,472.375,72.004,36,345,2619,0.722,0.604,
1787153774.0013413,0,GPU-f64951d1-cf8a-f482-259e-09183c0ecbe6,0,0,472.375,71.998,36,345,2619,4.02,0.616,
1787153775.0014982,0,GPU-f64951d1-cf8a-f482-259e-09183c0ecbe6,0,0,472.375,71.979,36,345,2619,4.162,0.607,
1787153776.0013387,0,GPU-f64951d1-cf8a-f482-259e-09183c0ecbe6,0,0,472.375,72.016,36,345,2619,6.839,0.695,
1787153777.001376,0,GPU-f64951d1-cf8a-f482-259e-09183c0ecbe6,0,0,472.375,71.924,37,345,2619,0.757,2.214,
1787153778.0013704,0,GPU-f64951d1-cf8a-f482-259e-09183c0ecbe6,0,0,472.375,71.93,37,345,2619,0.812,0.626,
1787153779.0013552,0,GPU-f64951d1-cf8a-f482-259e-09183c0ecbe6,0,0,472.375,72.169,37,345,2619,0.745,0.702,
1787153780.0013835,0,GPU-f64951d1-cf8a-f482-259e-09183c0ecbe6,0,0,472.375,72.138,37,345,2619,0.736,0.709,
1787153781.0013547,0,GPU-f64951d1-cf8a-f482-259e-09183c0ecbe6,0,0,472.375,72.064,37,345,2619,0.729,0.604,
1787153782.0013726,0,GPU-f64951d1-cf8a-f482-259e-09183c0ecbe6,0,0,472.375,72.059,37,345,2619,0.724,0.593,
1787153783.0013618,0,GPU-f64951d1-cf8a-f482-259e-09183c0ecbe6,13,0,1985.938,86.476,38,1980,2619,3.891,3.766,
1787153784.0013435,0,GPU-f64951d1-cf8a-f482-259e-09183c0ecbe6,41,3,2187.938,126.747,38,1980,2619,36.454,243.742,
1787153785.0013523,0,GPU-f64951d1-cf8a-f482-259e-09183c0ecbe6,39,3,2187.938,136.691,38,1980,2619,38.13,235.762,
1787153786.0013728,0,GPU-f64951d1-cf8a-f482-259e-09183c0ecbe6,39,3,2189.938,137.248,38,1980,2619,33.453,232.651,
1787153787.001348,0,GPU-f64951d1-cf8a-f482-259e-09183c0ecbe6,41,3,2189.938,136.473,38,1980,2619,33.815,235.233,
1787153788.0013633,0,GPU-f64951d1-cf8a-f482-259e-09183c0ecbe6,41,3,2211.938,137.357,38,1980,2619,32.706,229.893,
1787153789.0013766,0,GPU-f64951d1-cf8a-f482-259e-09183c0ecbe6,41,3,2211.938,136.88,38,1980,2619,33.196,230.666,
