timestamp,gpu_index,gpu_uuid,gpu_utilization,memory_utilization,memory_used_mb,power_w,temperature_c,sm_clock_mhz,memory_clock_mhz,pcie_tx_mb,pcie_rx_mb,error
1787153259.268764,0,GPU-f64951d1-cf8a-f482-259e-09183c0ecbe6,0,0,469.062,110.268,37,510,2619,0.672,8.173,
1787153260.268911,0,GPU-f64951d1-cf8a-f482-259e-09183c0ecbe6,0,0,469.062,72.705,36,345,2619,0.826,0.622,
1787153261.268887,0,GPU-f64951d1-cf8a-f482-259e-09183c0ecbe6,0,0,472.375,72.141,36,345,2619,3.934,0.697,
1787153262.2689035,0,GPU-f64951d1-cf8a-f482-259e-09183c0ecbe6,0,0,472.375,72.12,36,345,2619,3.921,0.701,
1787153263.2688985,0,GPU-f64951d1-cf8a-f482-259e-09183c0ecbe6,0,0,472.375,72.205,36,345,2619,0.687,0.644,
1787153264.2688937,0,GPU-f64951d1-cf8a-f482-259e-09183c0ecbe6,0,0,472.375,72.32,36,345,2619,0.813,0.98,
1787153265.268894,0,GPU-f64951d1-cf8a-f482-259e-09183c0ecbe6,0,0,472.375,72.204,37,345,2619,0.808,0.616,
1787153266.2688696,0,GPU-f64951d1-cf8a-f482-259e-09183c0ecbe6,0,0,472.375,72.195,37,345,2619,0.675,0.672,
1787153267.2689044,0,GPU-f64951d1-cf8a-f482-259e-09183c0ecbe6,0,0,472.375,72.263,37,345,2619,0.685,0.661,
1787153268.2689507,0,GPU-f64951d1-cf8a-f482-259e-09183c0ecbe6,0,0,472.375,72.279,37,345,2619,0.771,0.617,
1787153269.2688735,0,GPU-f64951d1-cf8a-f482-259e-09183c0ecbe6,0,0,472.375,72.333,37,345,2619,0.75,0.619,
1787153270.2689953,0,GPU-f64951d1-cf8a-f482-259e-09183c0ecbe6,0,0,472.375,72.211,37,345,2619,3.921,0.692,
1787153271.2688873,0,GPU-f64951d1-cf8a-f482-259e-09183c0ecbe6,0,0,472.375,72.255,37,345,2619,3.918,0.693,
1787153272.2688782,0,GPU-f64951d1-cf8a-f482-259e-09183c0ecbe6,0,0,472.375,72.293,37,345,2619,0.662,0.643,
1787153273.2688782,0,GPU-f64951d1-cf8a-f482-259e-09183c0ecbe6,0,0,472.375,72.345,37,345,2619,0.807,1.08,
1787153274.2689521,0,GPU-f64951d1-cf8a-f482-259e-09183c0ecbe6,0,0,472.375,72.435,37,345,2619,0.812,0.597,
1787153275.2688844,0,GPU-f64951d1-cf8a-f482-259e-09183c0ecbe6,0,0,472.375,72.36,37,345,2619,0.656,0.651,
1787153276.2688718,0,GPU-f64951d1-cf8a-f482-259e-09183c0ecbe6,0,0,472.375,72.532,38,345,2619,0.686,0.667,
1787153277.2689538,0,GPU-f64951d1-cf8a-f482-259e-09183c0ecbe6,0,0,472.375,72.36,38,345,2619,0.77,0.592,
1787153278.2689047,0,GPU-f64951d1-cf8a-f482-259e-09183c0ecbe6,0,0,472.375,72.52,38,345,2619,0.768,0.622,
1787153279.2688742,0,GPU-f64951d1-cf8a-f482-259e-09183c0ecbe6,0,0,472.375,72.489,38,345,2619,3.914,0.691,
1787153280.2688656,0,GPU-f64951d1-cf8a-f482-259e-09183c0ecbe6,0,0,472.375,72.607,38,345,2619,3.914,0.69,
1787153281.2688735,0,GPU-f64951d1-cf8a-f482-259e-09183c0ecbe6,0,0,472.375,72.59,38,345,2619,0.673,0.872,
1787153282.2688696,0,GPU-f64951d1-cf8a-f482-259e-09183c0ecbe6,0,0,472.375,72.575,38,345,2619,0.795,1.604,
1787153283.2688882,0,GPU-f64951d1-cf8a-f482-259e-09183c0ecbe6,0,0,472.375,72.655,38,345,2619,0.788,0.633,
1787153284.268872,0,GPU-f64951d1-cf8a-f482-259e-09183c0ecbe6,0,0,472.375,72.679,38,345,2619,0.675,0.666,
1787153285.2688801,0,GPU-f64951d1-cf8a-f482-259e-09183c0ecbe6,0,0,472.375,72.608,38,345,2619,3.71,5.556,
1787153286.2688842,0,GPU-f64951d1-cf8a-f482-259e-09183c0ecbe6,0,0,472.375,72.687,39,345,2619,0.766,0.619,
1787153287.2688735,0,GPU-f64951d1-cf8a-f482-259e-09183c0ecbe6,14,0,3935.938,110.266,40,1980,2619,376.79,4418.35,
1787153288.2688735,0,GPU-f64951d1-cf8a-f482-259e-09183c0ecbe6,44,8,4345.938,132.829,40,1980,2619,33.915,241.301,
1787153289.268902,0,GPU-f64951d1-cf8a-f482-259e-09183c0ecbe6,40,7,4345.938,154.407,41,1980,2619,37.794,171.328,
1787153290.268909,0,GPU-f64951d1-cf8a-f482-259e-09183c0ecbe6,43,8,4347.938,155.795,41,1980,2619,36.409,235.926,
1787153291.2689679,0,GPU-f64951d1-cf8a-f482-259e-09183c0ecbe6,46,9,4347.938,155.265,41,1980,2619,34.188,235.105,
1787153292.2689059,0,GPU-f64951d1-cf8a-f482-259e-09183c0ecbe6,46,9,4347.938,156.605,41,1980,2619,30.743,229.357,
1787153293.2688866,0,GPU-f64951d1-cf8a-f482-259e-09183c0ecbe6,46,9,4347.938,157.937,41,1980,2619,32.934,242.95,
1787153294.268887,0,GPU-f64951d1-cf8a-f482-259e-09183c0ecbe6,44,8,4347.938,158.199,42,1980,2619,33.736,242.352,
1787153295.2688963,0,GPU-f64951d1-cf8a-f482-259e-09183c0ecbe6,46,8,4347.938,157.879,42,1980,2619,33.665,241.062,
1787153296.268878,0,GPU-f64951d1-cf8a-f482-259e-09183c0ecbe6,43,8,4347.938,156.446,42,1980,2619,33.167,251.792,
1787153297.2688847,0,GPU-f64951d1-cf8a-f482-259e-09183c0ecbe6,47,9,4347.938,156.374,42,1980,2619,32.295,249.326,
1787153298.268879,0,GPU-f64951d1-cf8a-f482-259e-09183c0ecbe6,47,8,4347.938,160.638,42,1980,2619,34.194,239.646,
1787153299.2688754,0,GPU-f64951d1-cf8a-f482-259e-09183c0ecbe6,47,9,4347.938,158.165,42,1980,2619,31.705,248.638,
1787153300.2688735,0,GPU-f64951d1-cf8a-f482-259e-09183c0ecbe6,45,8,4347.938,159.831,42,1980,2619,34.417,261.521,
1787153301.2688718,0,GPU-f64951d1-cf8a-f482-259e-09183c0ecbe6,47,9,4347.938,159.218,42,1980,2619,34.082,219.159,
1787153302.2688699,0,GPU-f64951d1-cf8a-f482-259e-09183c0ecbe6,45,8,4347.938,158.979,42,1980,2619,34.65,229.101,
1787153303.2689009,0,GPU-f64951d1-cf8a-f482-259e-09183c0ecbe6,44,8,4349.938,159.517,42,1980,2619,37.745,234.401,
1787153304.2688918,0,GPU-f64951d1-cf8a-f482-259e-09183c0ecbe6,47,9,4349.938,160.307,42,1980,2619,36.956,247.603,
1787153305.26887,0,GPU-f64951d1-cf8a-f482-259e-09183c0ecbe6,44,8,4349.938,158.599,42,1980,2619,33.391,245.915,
1787153306.2688892,0,GPU-f64951d1-cf8a-f482-259e-09183c0ecbe6,47,9,4349.938,159.693,42,1980,2619,33.193,245.651,
1787153307.2688754,0,GPU-f64951d1-cf8a-f482-259e-09183c0ecbe6,46,9,4349.938,160.628,42,1980,2619,34.989,239.659,
1787153308.268872,0,GPU-f64951d1-cf8a-f482-259e-09183c0ecbe6,47,9,4349.938,159.079,42,1980,2619,34.435,237.17,
1787153309.2688787,0,GPU-f64951d1-cf8a-f482-259e-09183c0ecbe6,47,9,4349.938,161.025,42,1980,2619,34.146,230.599,
1787153310.2688851,0,GPU-f64951d1-cf8a-f482-259e-09183c0ecbe6,46,8,4349.938,160.084,41,1980,2619,34.801,234.974,
