timestamp,pid,process_name,command_line,cpu_percent,memory_mb
1787153146.0884538,8435,python,/workspace/hap/venv/bin/python workloads/adversarial_finetune.py --seed 3 --episode-id 004 --outdir /tmp/cloud_classifier_004/work --model Qwen/Qwen2.5-0.5B-Instruct --batch-size 8 --steps 30 --lr 5e-05,0.0,6.258
1787153147.088601,8435,python,/workspace/hap/venv/bin/python workloads/adversarial_finetune.py --seed 3 --episode-id 004 --outdir /tmp/cloud_classifier_004/work --model Qwen/Qwen2.5-0.5B-Instruct --batch-size 8 --steps 30 --lr 5e-05,0.0,467.938
1787153148.0885656,8435,python,/workspace/hap/venv/bin/python workloads/adversarial_finetune.py --seed 3 --episode-id 004 --outdir /tmp/cloud_classifier_004/work --model Qwen/Qwen2.5-0.5B-Instruct --batch-size 8 --steps 30 --lr 5e-05,0.0,531.688
1787153149.0885596,8435,python,/workspace/hap/venv/bin/python workloads/adversarial_finetune.py --seed 3 --episode-id 004 --outdir /tmp/cloud_classifier_004/work --model Qwen/Qwen2.5-0.5B-Instruct --batch-size 8 --steps 30 --lr 5e-05,0.0,577.234
1787153150.0885828,8435,python,/workspace/hap/venv/bin/python workloads/adversarial_finetune.py --seed 3 --episode-id 004 --outdir /tmp/cloud_classifier_004/work --model Qwen/Qwen2.5-0.5B-Instruct --batch-size 8 --steps 30 --lr 5e-05,0.0,595.996
1787153151.0886047,8435,python,/workspace/hap/venv/bin/python workloads/adversarial_finetune.py --seed 3 --episode-id 004 --outdir /tmp/cloud_classifier_004/work --model Qwen/Qwen2.5-0.5B-Instruct --batch-size 8 --steps 30 --lr 5e-05,0.0,595.996
1787153152.088587,8435,python,/workspace/hap/venv/bin/python workloads/adversarial_finetune.py --seed 3 --episode-id 004 --outdir /tmp/cloud_classifier_004/work --model Qwen/Qwen2.5-0.5B-Instruct --batch-size 8 --steps 30 --lr 5e-05,0.0,602.246
1787153153.0886369,8435,python,/workspace/hap/venv/bin/python workloads/adversarial_finetune.py --seed 3 --episode-id 004 --outdir /tmp/cloud_classifier_004/work --model Qwen/Qwen2.5-0.5B-Instruct --batch-size 8 --steps 30 --lr 5e-05,0.0,617.0
1787153154.0885575,8435,python,/workspace/hap/venv/bin/python workloads/adversarial_finetune.py --seed 3 --episode-id 004 --outdir /tmp/cloud_classifier_004/work --model Qwen/Qwen2.5-0.5B-Instruct --batch-size 8 --steps 30 --lr 5e-05,0.0,617.0
1787153155.0885534,8435,python,/workspace/hap/venv/bin/python workloads/adversarial_finetune.py --seed 3 --episode-id 004 --outdir /tmp/cloud_classifier_004/work --model Qwen/Qwen2.5-0.5B-Instruct --batch-size 8 --steps 30 --lr 5e-05,0.0,617.0
