timestamp,pid,process_name,command_line,cpu_percent,memory_mb
1787226138.7582333,2832,python,/workspace/hap/venv/bin/python -m workloads.ordinary_inference --seed 66 --episode-id 067 --outdir /workspace/hap/data/raw/episodes/067/work/project/runs/run_067/artifacts --model Qwen/Qwen2.5-1.5B-Instruct --num-prompts 40 --passes 1 --max-new-tokens 16,0.0,7.512
1787226139.7584205,2832,python,/workspace/hap/venv/bin/python -m workloads.ordinary_inference --seed 66 --episode-id 067 --outdir /workspace/hap/data/raw/episodes/067/work/project/runs/run_067/artifacts --model Qwen/Qwen2.5-1.5B-Instruct --num-prompts 40 --passes 1 --max-new-tokens 16,0.0,452.855
1787226140.7584383,2832,python,/workspace/hap/venv/bin/python -m workloads.ordinary_inference --seed 66 --episode-id 067 --outdir /workspace/hap/data/raw/episodes/067/work/project/runs/run_067/artifacts --model Qwen/Qwen2.5-1.5B-Instruct --num-prompts 40 --passes 1 --max-new-tokens 16,0.0,494.105
1787226141.7583835,2832,python,/workspace/hap/venv/bin/python -m workloads.ordinary_inference --seed 66 --episode-id 067 --outdir /workspace/hap/data/raw/episodes/067/work/project/runs/run_067/artifacts --model Qwen/Qwen2.5-1.5B-Instruct --num-prompts 40 --passes 1 --max-new-tokens 16,0.0,549.105
1787226142.7583907,2832,python,/workspace/hap/venv/bin/python -m workloads.ordinary_inference --seed 66 --episode-id 067 --outdir /workspace/hap/data/raw/episodes/067/work/project/runs/run_067/artifacts --model Qwen/Qwen2.5-1.5B-Instruct --num-prompts 40 --passes 1 --max-new-tokens 16,0.0,575.625
1787226143.758446,2832,python,/workspace/hap/venv/bin/python -m workloads.ordinary_inference --seed 66 --episode-id 067 --outdir /workspace/hap/data/raw/episodes/067/work/project/runs/run_067/artifacts --model Qwen/Qwen2.5-1.5B-Instruct --num-prompts 40 --passes 1 --max-new-tokens 16,0.0,593.125
1787226144.7584257,2832,python,/workspace/hap/venv/bin/python -m workloads.ordinary_inference --seed 66 --episode-id 067 --outdir /workspace/hap/data/raw/episodes/067/work/project/runs/run_067/artifacts --model Qwen/Qwen2.5-1.5B-Instruct --num-prompts 40 --passes 1 --max-new-tokens 16,0.0,594.375
1787226145.758426,2832,python,/workspace/hap/venv/bin/python -m workloads.ordinary_inference --seed 66 --episode-id 067 --outdir /workspace/hap/data/raw/episodes/067/work/project/runs/run_067/artifacts --model Qwen/Qwen2.5-1.5B-Instruct --num-prompts 40 --passes 1 --max-new-tokens 16,0.0,594.375
1787226146.7584212,2832,python,/workspace/hap/venv/bin/python -m workloads.ordinary_inference --seed 66 --episode-id 067 --outdir /workspace/hap/data/raw/episodes/067/work/project/runs/run_067/artifacts --model Qwen/Qwen2.5-1.5B-Instruct --num-prompts 40 --passes 1 --max-new-tokens 16,0.0,612.164
1787226147.7584062,2832,python,/workspace/hap/venv/bin/python -m workloads.ordinary_inference --seed 66 --episode-id 067 --outdir /workspace/hap/data/raw/episodes/067/work/project/runs/run_067/artifacts --model Qwen/Qwen2.5-1.5B-Instruct --num-prompts 40 --passes 1 --max-new-tokens 16,0.0,613.414
1787226148.7584357,2832,python,/workspace/hap/venv/bin/python -m workloads.ordinary_inference --seed 66 --episode-id 067 --outdir /workspace/hap/data/raw/episodes/067/work/project/runs/run_067/artifacts --model Qwen/Qwen2.5-1.5B-Instruct --num-prompts 40 --passes 1 --max-new-tokens 16,0.0,614.664
