timestamp,gpu_index,gpu_uuid,gpu_utilization,memory_utilization,memory_used_mb,power_w,temperature_c,sm_clock_mhz,memory_clock_mhz,pcie_tx_mb,pcie_rx_mb,error
1787153499.9063509,0,GPU-f64951d1-cf8a-f482-259e-09183c0ecbe6,0,0,469.062,124.629,37,1980,2619,0.735,0.598,
1787153500.9064837,0,GPU-f64951d1-cf8a-f482-259e-09183c0ecbe6,0,0,469.062,79.919,36,450,2619,0.691,0.7,
1787153501.9064739,0,GPU-f64951d1-cf8a-f482-259e-09183c0ecbe6,0,0,472.375,72.175,36,345,2619,0.824,0.656,
1787153502.9064784,0,GPU-f64951d1-cf8a-f482-259e-09183c0ecbe6,0,0,472.375,72.002,36,345,2619,1.312,0.637,
1787153503.9064615,0,GPU-f64951d1-cf8a-f482-259e-09183c0ecbe6,0,0,472.375,71.911,36,345,2619,0.71,0.697,
1787153504.9064658,0,GPU-f64951d1-cf8a-f482-259e-09183c0ecbe6,0,0,472.375,71.858,35,345,2619,3.93,0.668,
1787153505.9064832,0,GPU-f64951d1-cf8a-f482-259e-09183c0ecbe6,0,0,472.375,71.819,35,345,2619,3.988,0.655,
1787153506.906465,0,GPU-f64951d1-cf8a-f482-259e-09183c0ecbe6,0,0,472.375,71.902,35,345,2619,0.71,0.71,
1787153507.9064875,0,GPU-f64951d1-cf8a-f482-259e-09183c0ecbe6,0,0,472.375,71.794,35,345,2619,0.71,0.712,
1787153508.906479,0,GPU-f64951d1-cf8a-f482-259e-09183c0ecbe6,0,0,472.375,71.718,35,345,2619,0.688,0.683,
1787153509.9064763,0,GPU-f64951d1-cf8a-f482-259e-09183c0ecbe6,0,0,472.375,71.725,35,345,2619,0.688,0.639,
1787153510.906482,0,GPU-f64951d1-cf8a-f482-259e-09183c0ecbe6,0,0,472.375,71.669,35,345,2619,0.823,0.629,
1787153511.906467,0,GPU-f64951d1-cf8a-f482-259e-09183c0ecbe6,0,0,472.375,71.741,35,345,2619,0.784,0.601,
1787153512.906466,0,GPU-f64951d1-cf8a-f482-259e-09183c0ecbe6,0,0,472.375,71.705,35,345,2619,0.682,0.67,
1787153513.906465,0,GPU-f64951d1-cf8a-f482-259e-09183c0ecbe6,0,0,472.375,71.653,35,345,2619,0.692,0.706,
1787153514.9064867,0,GPU-f64951d1-cf8a-f482-259e-09183c0ecbe6,0,0,472.375,71.593,35,345,2619,3.979,0.655,
1787153515.906486,0,GPU-f64951d1-cf8a-f482-259e-09183c0ecbe6,0,0,472.375,71.64,35,345,2619,0.694,0.724,
1787153516.9064853,0,GPU-f64951d1-cf8a-f482-259e-09183c0ecbe6,0,0,472.375,71.662,35,345,2619,0.703,0.711,
1787153517.906484,0,GPU-f64951d1-cf8a-f482-259e-09183c0ecbe6,0,0,472.375,71.573,35,345,2619,0.704,0.667,
1787153518.906489,0,GPU-f64951d1-cf8a-f482-259e-09183c0ecbe6,0,0,472.375,71.576,35,345,2619,0.708,0.655,
