timestamp,gpu_index,gpu_uuid,gpu_utilization,memory_utilization,memory_used_mb,power_w,temperature_c,sm_clock_mhz,memory_clock_mhz,pcie_tx_mb,pcie_rx_mb,error
1787154152.5078037,0,GPU-f64951d1-cf8a-f482-259e-09183c0ecbe6,0,0,469.062,98.596,31,705,2619,0.705,0.614,
1787154153.5079563,0,GPU-f64951d1-cf8a-f482-259e-09183c0ecbe6,0,0,469.062,72.757,31,450,2619,0.866,0.631,
1787154154.5079257,0,GPU-f64951d1-cf8a-f482-259e-09183c0ecbe6,0,0,472.375,71.234,31,345,2619,0.707,0.628,
1787154155.5079284,0,GPU-f64951d1-cf8a-f482-259e-09183c0ecbe6,0,0,472.375,70.931,31,345,2619,0.866,0.634,
1787154156.5079443,0,GPU-f64951d1-cf8a-f482-259e-09183c0ecbe6,0,0,472.375,70.898,31,345,2619,0.919,0.61,
1787154157.5079296,0,GPU-f64951d1-cf8a-f482-259e-09183c0ecbe6,0,0,472.375,70.859,31,345,2619,3.987,0.718,
1787154158.5079255,0,GPU-f64951d1-cf8a-f482-259e-09183c0ecbe6,0,0,472.375,70.827,31,345,2619,3.97,0.713,
1787154159.5080156,0,GPU-f64951d1-cf8a-f482-259e-09183c0ecbe6,0,0,472.375,70.827,31,345,2619,0.812,0.677,
1787154160.5079753,0,GPU-f64951d1-cf8a-f482-259e-09183c0ecbe6,0,0,472.375,70.843,31,345,2619,0.811,0.681,
1787154161.5079494,0,GPU-f64951d1-cf8a-f482-259e-09183c0ecbe6,0,0,472.375,70.819,31,345,2619,0.758,0.726,
1787154162.5079498,0,GPU-f64951d1-cf8a-f482-259e-09183c0ecbe6,0,0,472.375,70.785,31,345,2619,0.752,0.723,
1787154163.5079422,0,GPU-f64951d1-cf8a-f482-259e-09183c0ecbe6,0,0,472.375,70.799,31,345,2619,0.749,0.625,
1787154164.5079107,0,GPU-f64951d1-cf8a-f482-259e-09183c0ecbe6,0,0,472.375,70.793,30,345,2619,0.861,0.615,
1787154165.507928,0,GPU-f64951d1-cf8a-f482-259e-09183c0ecbe6,0,0,472.375,70.794,30,345,2619,0.865,0.632,
1787154166.5079582,0,GPU-f64951d1-cf8a-f482-259e-09183c0ecbe6,0,0,472.375,70.765,30,345,2619,3.973,0.685,
1787154167.5079594,0,GPU-f64951d1-cf8a-f482-259e-09183c0ecbe6,0,0,472.375,70.728,30,345,2619,3.986,0.702,
1787154168.5079553,0,GPU-f64951d1-cf8a-f482-259e-09183c0ecbe6,0,0,472.375,70.73,30,345,2619,0.822,0.688,
1787154169.5079567,0,GPU-f64951d1-cf8a-f482-259e-09183c0ecbe6,0,0,472.375,70.714,30,345,2619,0.832,0.682,
