timestamp,gpu_index,gpu_uuid,gpu_utilization,memory_utilization,memory_used_mb,power_w,temperature_c,sm_clock_mhz,memory_clock_mhz,pcie_tx_mb,pcie_rx_mb,error
1787227487.5246837,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,0,0,483.25,73.552,34,465,2619,0.602,0.576,
1787227488.5249765,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,0,0,483.25,72.014,34,345,2619,0.623,0.573,
1787227489.524994,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,0,0,483.25,71.653,34,345,2619,30.771,6.014,
1787227490.52503,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,0,0,483.25,71.59,34,345,2619,0.513,0.546,
1787227491.5249298,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,0,0,483.25,71.585,34,345,2619,0.491,0.548,
1787227492.5249755,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,0,0,483.25,71.528,33,345,2619,0.583,0.503,
1787227493.5249856,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,0,0,483.25,71.53,33,345,2619,0.615,0.559,
1787227494.5249999,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,0,0,483.25,71.462,33,345,2619,0.528,0.493,
1787227495.524853,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,0,0,483.25,71.465,33,345,2619,0.558,0.541,
1787227496.524846,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,0,0,483.25,71.458,33,345,2619,0.566,0.493,
1787227497.524972,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,0,0,483.25,71.473,33,345,2619,0.549,0.545,
1787227498.5249436,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,0,0,483.25,71.445,33,345,2619,0.52,0.494,
1787227499.5248566,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,0,0,483.25,71.431,33,345,2619,2.028,3.94,
1787227500.5250013,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,5,0,2438.812,115.94,34,1980,2619,197.656,2319.016,
1787227501.524977,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,24,21,15202.812,139.058,36,1980,2619,19.873,79.548,
1787227502.525067,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,56,32,15206.812,303.557,39,1980,2619,22.61,102.066,
1787227503.524984,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,53,32,15206.812,317.51,39,1980,2619,23.298,111.688,
1787227504.52486,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,70,44,15206.812,360.899,41,1980,2619,15.854,159.253,
1787227505.5248454,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,56,35,15206.812,340.293,40,1980,2619,14.311,92.766,
1787227506.5248475,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,0,0,15206.812,159.893,36,1980,2619,0.48,0.406,
1787227507.524846,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,0,0,483.25,125.072,36,1980,2619,0.47,0.438,
1787227508.5248349,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,0,0,483.25,120.16,35,735,2619,28.707,9.715,
1787227509.5248516,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,0,0,483.312,73.534,34,465,2619,0.526,0.569,
1787227510.5248306,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,0,0,483.312,71.956,34,345,2619,0.531,0.56,
1787227511.5248504,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,0,0,483.312,71.635,34,345,2619,0.56,0.554,
1787227512.524856,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,0,0,483.312,71.603,34,345,2619,0.53,0.485,
1787227513.5249262,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,0,0,483.312,71.537,34,345,2619,0.544,0.556,
1787227514.5248406,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,0,0,483.312,71.547,34,345,2619,0.587,0.572,
1787227515.525263,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,0,0,483.312,71.533,34,345,2619,1.422,0.575,
1787227516.5249596,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,0,0,483.312,71.463,34,345,2619,0.547,0.506,
1787227517.5250018,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,0,0,483.312,71.537,33,345,2619,0.543,0.501,
1787227518.5249805,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,0,0,483.312,71.484,33,345,2619,0.448,0.452,
1787227519.5249813,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,14,0,1974.875,86.704,34,1980,2619,451.04,5231.449,
1787227520.5251126,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,40,10,3584.875,124.628,35,1980,2619,12.276,184.286,
1787227521.524848,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,42,10,3590.875,160.075,35,1980,2619,25.329,180.886,
1787227522.5249581,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,41,10,3590.875,157.744,35,1980,2619,28.801,210.077,
1787227523.5248566,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,42,10,3614.875,160.24,35,1980,2619,17.742,200.306,
1787227524.5248156,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,42,10,3614.875,160.839,35,1980,2619,29.207,211.104,
1787227525.5248604,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,58,11,4886.438,161.242,36,1980,2619,413.761,4464.343,
1787227526.5249603,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,100,13,5330.438,167.728,36,1980,2619,56.454,394.614,
1787227527.5249486,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,100,13,5332.438,176.839,36,1980,2619,56.792,247.417,
1787227528.5249329,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,95,12,5336.438,175.086,36,1980,2619,58.813,387.845,
1787227529.524848,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,99,12,5336.438,177.089,36,1980,2619,51.694,360.183,
1787227530.5248473,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,96,12,5336.438,176.143,36,1980,2619,57.175,344.799,
1787227531.5248327,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,97,12,5336.438,177.193,36,1980,2619,56.919,295.296,
1787227532.5248227,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,99,13,5336.438,172.201,36,1980,2619,57.725,406.998,
1787227533.524832,0,GPU-ad207358-c25b-44c8-4651-7711b5e6e5ba,100,13,5336.438,176.782,36,1980,2619,57.466,390.376,
