timestamp,pid,process_name,command_line,cpu_percent,memory_mb
1787226621.0273209,4726,python,/workspace/hap/venv/bin/python -m workloads.adversarial_inference --seed 73 --episode-id 074 --outdir /tmp/cloud_classifier_074/work --model Qwen/Qwen2.5-1.5B-Instruct --num-prompts 40 --passes 3 --max-new-tokens 20,0.0,7.52
1787226622.027474,4726,python,/workspace/hap/venv/bin/python -m workloads.adversarial_inference --seed 73 --episode-id 074 --outdir /tmp/cloud_classifier_074/work --model Qwen/Qwen2.5-1.5B-Instruct --num-prompts 40 --passes 3 --max-new-tokens 20,0.0,444.148
1787226623.0275493,4726,python,/workspace/hap/venv/bin/python -m workloads.adversarial_inference --seed 73 --episode-id 074 --outdir /tmp/cloud_classifier_074/work --model Qwen/Qwen2.5-1.5B-Instruct --num-prompts 40 --passes 3 --max-new-tokens 20,0.0,494.148
1787226624.0274694,4726,python,/workspace/hap/venv/bin/python -m workloads.adversarial_inference --seed 73 --episode-id 074 --outdir /tmp/cloud_classifier_074/work --model Qwen/Qwen2.5-1.5B-Instruct --num-prompts 40 --passes 3 --max-new-tokens 20,0.0,540.398
1787226625.027478,4726,python,/workspace/hap/venv/bin/python -m workloads.adversarial_inference --seed 73 --episode-id 074 --outdir /tmp/cloud_classifier_074/work --model Qwen/Qwen2.5-1.5B-Instruct --num-prompts 40 --passes 3 --max-new-tokens 20,0.0,555.398
1787226626.0274782,4726,python,/workspace/hap/venv/bin/python -m workloads.adversarial_inference --seed 73 --episode-id 074 --outdir /tmp/cloud_classifier_074/work --model Qwen/Qwen2.5-1.5B-Instruct --num-prompts 40 --passes 3 --max-new-tokens 20,0.0,578.172
1787226627.0274773,4726,python,/workspace/hap/venv/bin/python -m workloads.adversarial_inference --seed 73 --episode-id 074 --outdir /tmp/cloud_classifier_074/work --model Qwen/Qwen2.5-1.5B-Instruct --num-prompts 40 --passes 3 --max-new-tokens 20,0.0,589.422
1787226628.0274935,4726,python,/workspace/hap/venv/bin/python -m workloads.adversarial_inference --seed 73 --episode-id 074 --outdir /tmp/cloud_classifier_074/work --model Qwen/Qwen2.5-1.5B-Instruct --num-prompts 40 --passes 3 --max-new-tokens 20,0.0,589.422
1787226629.0274892,4726,python,/workspace/hap/venv/bin/python -m workloads.adversarial_inference --seed 73 --episode-id 074 --outdir /tmp/cloud_classifier_074/work --model Qwen/Qwen2.5-1.5B-Instruct --num-prompts 40 --passes 3 --max-new-tokens 20,0.0,591.922
1787226630.0274951,4726,python,/workspace/hap/venv/bin/python -m workloads.adversarial_inference --seed 73 --episode-id 074 --outdir /tmp/cloud_classifier_074/work --model Qwen/Qwen2.5-1.5B-Instruct --num-prompts 40 --passes 3 --max-new-tokens 20,0.0,605.629
1787226631.027464,4726,python,/workspace/hap/venv/bin/python -m workloads.adversarial_inference --seed 73 --episode-id 074 --outdir /tmp/cloud_classifier_074/work --model Qwen/Qwen2.5-1.5B-Instruct --num-prompts 40 --passes 3 --max-new-tokens 20,0.0,605.629
1787226632.0274706,4726,python,/workspace/hap/venv/bin/python -m workloads.adversarial_inference --seed 73 --episode-id 074 --outdir /tmp/cloud_classifier_074/work --model Qwen/Qwen2.5-1.5B-Instruct --num-prompts 40 --passes 3 --max-new-tokens 20,0.0,606.879
1787226633.0275395,4726,python,/workspace/hap/venv/bin/python -m workloads.adversarial_inference --seed 73 --episode-id 074 --outdir /tmp/cloud_classifier_074/work --model Qwen/Qwen2.5-1.5B-Instruct --num-prompts 40 --passes 3 --max-new-tokens 20,0.0,606.879
1787226634.0274746,4726,python,/workspace/hap/venv/bin/python -m workloads.adversarial_inference --seed 73 --episode-id 074 --outdir /tmp/cloud_classifier_074/work --model Qwen/Qwen2.5-1.5B-Instruct --num-prompts 40 --passes 3 --max-new-tokens 20,0.0,606.879
1787226635.0274932,4726,python,/workspace/hap/venv/bin/python -m workloads.adversarial_inference --seed 73 --episode-id 074 --outdir /tmp/cloud_classifier_074/work --model Qwen/Qwen2.5-1.5B-Instruct --num-prompts 40 --passes 3 --max-new-tokens 20,0.0,606.879
1787226636.0274901,4726,python,/workspace/hap/venv/bin/python -m workloads.adversarial_inference --seed 73 --episode-id 074 --outdir /tmp/cloud_classifier_074/work --model Qwen/Qwen2.5-1.5B-Instruct --num-prompts 40 --passes 3 --max-new-tokens 20,0.0,608.129
1787226637.0274525,4726,python,/workspace/hap/venv/bin/python -m workloads.adversarial_inference --seed 73 --episode-id 074 --outdir /tmp/cloud_classifier_074/work --model Qwen/Qwen2.5-1.5B-Instruct --num-prompts 40 --passes 3 --max-new-tokens 20,0.0,608.129
1787226638.0274796,4726,python,/workspace/hap/venv/bin/python -m workloads.adversarial_inference --seed 73 --episode-id 074 --outdir /tmp/cloud_classifier_074/work --model Qwen/Qwen2.5-1.5B-Instruct --num-prompts 40 --passes 3 --max-new-tokens 20,0.0,608.129
1787226639.0274577,4726,python,/workspace/hap/venv/bin/python -m workloads.adversarial_inference --seed 73 --episode-id 074 --outdir /tmp/cloud_classifier_074/work --model Qwen/Qwen2.5-1.5B-Instruct --num-prompts 40 --passes 3 --max-new-tokens 20,0.0,608.129
1787226640.0274756,4726,python,/workspace/hap/venv/bin/python -m workloads.adversarial_inference --seed 73 --episode-id 074 --outdir /tmp/cloud_classifier_074/work --model Qwen/Qwen2.5-1.5B-Instruct --num-prompts 40 --passes 3 --max-new-tokens 20,0.0,608.129
1787226641.0274634,4726,python,/workspace/hap/venv/bin/python -m workloads.adversarial_inference --seed 73 --episode-id 074 --outdir /tmp/cloud_classifier_074/work --model Qwen/Qwen2.5-1.5B-Instruct --num-prompts 40 --passes 3 --max-new-tokens 20,0.0,608.129
